maxRR,minRR,meanRR,medianRR,ibi,bpm,sdnn,sdsd,rmssd,pnn50,pnn20,pnn50pnn20,lf,hf,vlf,flf,Vhf,fvlf,maxSig,minSig,meanSig
3.2833727512331200,-3.1531240473267300,-0.6912921105914960,-0.4734224201614850,-0.21329379885379800,0.17462803600150900,-0.6532733792971650,0.049398282329815200,-1.009979802826070,0.47091839766508800,0.46117507625248900,0.27558915842447,-0.7096982063850670,3.296768939203040,-0.7296180161540400,-0.5174803297024900,-0.0964239950285235,-0.5168825029139830,3.2529743408991400,-3.2386404604380700,0.09135612082129380
-0.5306908467319590,0.2207569648674730,-0.09709158856622070,-0.06045669412671290,1.250182822577470,-1.2141097672729300,-1.092276024263340,0.04227159040419960,0.16567017024897500,0.39229398736287900,0.26753459316988100,0.7078826889172090,-0.7632888300222490,-0.35426651384490200,-0.7356024471768240,-0.4661194865572590,-0.5206234675332710,-0.4632345612972620,-0.03510889665853070,-0.25569102416082400,0.05751546548075620
-0.25692879057139900,0.4376857742748160,0.5437128959708420,0.6147980741193330,0.6468495063372130,-0.6117735976211860,0.8382382585592290,0.6651633584658110,0.3269331457009660,-0.4155451313575530,-0.6273267581211650,0.7078826889172090,-0.6366221191894700,-0.46893229626458500,-0.6169257937526780,-0.6080823580278040,-0.6788233606580230,-0.6072505235260030,-0.4181947211754070,0.37432866194085200,0.6311415120657870
0.0008859613467977260,0.8281576312080330,1.5573490806021900,1.3681814932368200,-2.2820565566136100,2.352355710925590,-0.8783376892400050,-1.240749647320630,1.8505874916895600,-1.9980493310710200,-1.704676028178100,-2.301672271459710,-0.10634280073775900,-0.34298481544019000,-0.13190166341492000,1.2742536813506600,1.3888011688129100,1.2686316433004200,-0.3719971638504980,0.21477739685613100,-1.043460314589520
-0.15327131299604200,0.2666948303890280,0.5087599240870020,0.5534112770060560,0.5386411176239610,-0.5300338775811180,1.1184121594464100,0.9363415389294680,-0.12027055488419900,0.5484469793885650,0.7670369422741500,-0.6004747219546190,-0.7293588295253280,-0.37997245710689100,-0.696880568992708,-0.5054689244228260,-0.5304204211533180,-0.5013942100086230,-0.47718615973490300,0.4453589719339870,0.23538065340850300
-0.3074285873388810,0.05231812462177100,-0.5281782418002440,-0.3673906796930970,-0.1754714545361090,0.13951523105635400,0.19955315304616500,0.6631388017288800,-0.7700840312796000,1.1288251129878200,1.0834064952246000,0.7078826889172090,2.424977282238430,-0.07512241501627060,2.3936739926524700,-0.5883428642242510,-0.7011799271284930,-0.5805113336155780,-0.2746440424241770,0.28147092585699900,1.9441950583816800
-0.46158586168172000,-0.18247541026617700,-1.180633716965250,-1.0203229762615900,-1.1076216643374600,1.0666812360389400,-1.835612731843110,-0.665128129491974,-0.3819212223143830,0.4891495779047020,0.3748236840592050,0.7078826889172090,0.6766331077087570,-0.27351884772653800,0.6561485950371030,-0.579078702127382,-0.6521690021237340,-0.5729347723348840,-0.12316437788774500,0.2895041834742340,-1.2487480850136200
-0.488164702085658,-0.25903851946876900,-2.275826835992230,-2.5494122861741200,-0.5000100344361350,0.45706093205749200,0.18380780463572100,-2.195736099638640,0.6451910475150850,0.36896209382852700,0.7467196315342140,-1.3173828922953400,-0.6476302582740490,-0.4219267211234930,-0.6362516009732430,-0.6276554298724130,-0.684268598656572,-0.6242660357727220,-0.7081437167875060,0.6908030926311270,-0.40568786941700300
-0.29945493521770000,0.11356861198384400,0.20583416776039100,0.2799609989560040,-0.14687856413114700,0.1194247193130160,-0.5142245246972460,-0.44440913199636000,0.9329999180087330,-1.5048444441395400,-1.4434804817507000,-1.011238095135300,0.08406714331738430,-0.17702559049960900,0.0310427990010683,0.3772975430559420,0.340547509252181,0.38049598412376100,-0.17609919879266600,0.31954054214801400,-1.0011861346204200
-0.24363937036943000,0.5729472671993950,0.8116856804136130,0.7543135221040530,1.1180471043748200,-1.133772726912780,1.9134028162021800,1.4385741526063600,-0.2912846659764340,0.39659347634341000,0.2722972326977540,0.7078826889172090,1.57549629981036,-0.17189171765452000,1.6544966308025400,-0.5813627246595600,-0.6227940362239390,-0.5756943410107130,-0.1320298094919370,0.13027847421509700,1.7719156918411600
-0.21706052996549200,0.6163330290808630,0.9747995492048650,0.9440545313632720,-0.37540815050590100,0.397663318227032,0.24362329268144000,-0.2895010646936540,0.8072327154642600,-1.179258807708530,-1.4733093759243000,0.7078826889172090,-0.45042670046202000,-0.2637432772861140,-0.464330771649477,0.045691869828114200,0.08287792511438020,0.007820275648804960,-0.054223003810627700,0.26936189600191500,-0.8815448007355630
-0.3260337756216370,0.4861757434364570,0.1708811958765510,-0.0437148403685465,1.2470196725007100,-1.2176392142319400,0.47668686476972100,1.040636348676690,-2.1550742113469,1.3025080887956600,1.2757989887619700,0.7078826889172090,-0.7178060884789880,-0.3673842872399210,-0.7238511553792910,2.7763477253592700,2.6744762053264,2.785220377406780,-0.4821832502851450,0.4789073395405480,-0.15087729762305100
0.58951736722253,0.07085547184795840,0.5099745730684360,0.5162181954476680,-0.5359815814579190,0.41887507696988900,-0.3751219479436300,-0.23705713340764000,-0.741055367398362,0.9397894712848760,0.580513640535344,0.7483847058684410,-0.38964419340337300,-0.37388147735045300,-0.3889314424669410,0.17458156226765500,0.02136568624903550,0.25483974692066700,-0.6040355148911110,-0.1300154741047000,-0.8641194899233680
-1.6375482422848100,0.4796370402015610,-0.4012652596870750,-0.4312991849411250,1.6351436482380700,-1.4671536035964100,1.7174364056946000,0.7563743367099160,2.329958939017410,-1.2313258592483600,-1.6451286012620300,0.29966717875204300,-0.5177824589407730,-0.458965229429451,-0.5203660647161420,1.2525966409451300,0.9671873153797140,1.32449851774488,-1.5919410258372000,0.5371712677869310,-0.616205319543589
-1.5884217950162600,1.0846337613648900,0.0879266505290413,0.07821487809813150,0.0870843187418924,-0.31231836809211600,0.8491506541299710,0.9552844279849650,0.6647342137791450,0.2670203047064800,-0.6628166328299470,1.5977002092630500,-0.26938547206374700,-0.4451740096780150,-0.2761311895819730,-0.9392043182681270,-0.4386035644867550,-1.0023163082822300,-1.804169315191010,0.9934563158058130,0.3959863759095090
0.58951736722253,-0.6649513511885270,0.0879266505290413,0.1854809966327120,-0.48713339622141000,0.3449580422724010,0.1286399553615180,1.0960106849172700,0.4373253286729260,1.0332997012628800,0.7778325732592550,0.6184064006886340,-0.28291596093542500,0.1773544337510260,-0.30837644015300900,0.008816917857129940,0.21492460030071800,0.016386050748720200,0.6061920360325350,0.20296164255558200,0.16529305484370900
1.0316553926394300,0.21801683645525500,0.864878507931109,0.9363438263747750,-0.9335562254091430,1.006878591146590,-0.7289572667366010,-1.0255807069665000,-0.9227827563366870,0.03281131276427510,0.8423451925645200,-1.043584602421860,0.8694467221651400,0.8763799846531350,0.9679267905388860,-0.4648156739322900,-0.4850134007218350,-0.41114125103164900,-0.42073491422669800,0.051761688943124500,0.7893409082599200
1.2281611817136000,-1.1800161273140700,-1.27413709948446,-1.3698777221187000,0.519552327442543,-0.7122640532395590,1.0393931154224000,0.12245254447667500,0.6696497431550030,-0.533108203851046,-0.3582042844940130,-0.44347766723213000,-0.3169483284248980,-0.2990656939746980,-0.3228833373534290,-1.0744210390932100,-1.2118116340069200,-1.0853520831290700,0.8221044960809980,1.7663855082913700,-0.9640656499129290
-1.0480308750622800,-1.71143216617375,-1.465977064275090,-1.2357950739504800,1.8466235545190200,-1.5791340236675100,0.5330686887825020,-0.593144802117965,0.3674355872190400,-1.5912526442827000,-1.4827317744931700,-0.8301407710047390,-0.5298197399372930,-0.63242935706054,-0.5283755065975420,-0.9462722854369230,-1.022756702053510,-0.9430698643446000,0.5682093888194830,1.1867478705199900,-0.5153169324384900
-1.0316553926394300,-1.3762312801238000,-1.8400649956168300,-1.9240860012140400,1.0818761862490400,-1.1251120324016600,0.5262877447132060,-0.1439722375983690,0.09787994757440910,-1.3984057213905100,-1.3980139296836900,-0.5428742610523750,-0.16800947510395000,-0.18168379378856800,-0.19050428649302000,1.0707331718655900,0.6369289515988910,1.0555073939163600,1.0684060609817400,-0.7453333627993270,0.3200117435099430
0.36026061330265700,0.4551101461003450,0.6346705501823480,0.6145454707710330,-0.4565837145030830,0.30823193868813500,-0.3712945533616950,0.1947969080505700,-1.0466343422415400,1.1575859566329300,0.6271419882876130,1.0336947691664000,-0.5300458167565910,-0.5720201466860500,-0.5277312656381000,-0.8684003143496130,-0.7471470165710700,-0.8962093263972970,-0.6117864802956340,-0.47938452811687000,-0.5288513649644370
0.6713947793367700,1.3462539651112000,1.1334544586380000,1.05254878812057,-1.1128346755882200,1.3291292690021400,-1.3700652218947200,-1.1926091598552500,-0.9584896017805600,0.44955093350443600,1.1117927960225100,-0.7131964495769680,-0.44831108904714500,-0.43111185903414900,-0.45281659358453400,-1.0936949517011100,-1.2311715957092200,-1.0856626814253500,0.35878890553531400,-2.0055077248960600,-0.7850996826824360
-0.04912644726854420,-0.08448152412641060,0.289358613559207,0.1586644669990670,-0.45219044953678900,0.29608415185218300,0.046979269501143300,1.8164168749987000,0.4247991551583540,1.3763389709238700,0.8171814088770760,1.1049829290216500,-0.5031721368004610,-0.684048887258397,-0.5035190338534270,1.5044082616364700,1.3617356766125100,1.3918877432091100,1.6302384474622200,-0.2543476179032640,-0.19599849399392500
0.884276050833795,1.3626052278453400,1.373254414626290,1.4190413597803900,-1.1919999924740000,1.491825011065920,-1.9955168436687000,-1.7489717371923600,-1.3228208468191400,-0.5023042223071480,0.7900876232165360,-1.8295624414721500,3.0865879492485100,3.0246460358561600,3.051708369899230,1.3756720282092900,1.9343616834084400,1.3806320620704500,-0.021272084470628600,-1.123895586082640,2.7990248509361000
-0.4297765043185160,-0.29758482964488400,0.15918618604257700,0.8721483780445650,0.9069723997208580,-0.8690886335762950,-0.060029573484904800,-0.09213599521198870,0.08791113614234090,-0.1342093461568950,0.027547371958226600,-1.1643187811115200,-0.4175417662157610,-0.6420242437640110,-0.38768636654321500,0.7808665255817090,0.6809537393683490,0.9197648004499790,1.0141857846793400,-1.3375091408042400,0.06097345786964090
-0.9544100336445340,-0.30477721223448800,-1.1262050732171000,-0.6497679151168700,0.6731364441846390,-0.7339904095514120,-0.07879754940117260,0.8707430699524780,-1.6274969955027900,0.9281335263132440,0.8873428804336150,0.5610780985217560,-0.5515020572967450,-0.797612396154649,-0.5278216256891270,-0.5011403356977030,-0.5235429295816790,-0.5156446223609240,-1.5472885292478900,1.5997322987569700,0.05519225398172700
-0.2877277147898100,3.316587421631350,0.8197344720510230,-1.7651449244886100,-0.7124254439989940,0.8016174980268100,-1.9229035937574900,-0.8969564080298550,-1.135671723901150,0.9281335263132440,0.8873428804336150,0.5610780985217560,0.356101844086121,-0.05778917275494620,0.313319736823002,-0.39782128254589200,-0.27641804177985200,-0.42632352845858300,-1.6401864967007900,1.7364961421267400,1.2012847135187700
-0.8369830343008040,-0.3011810209396860,0.3020074370714300,1.320383998633210,1.8111085848080100,-1.754115684381530,2.4376059291746700,2.289676814595540,-0.08890300119175120,0.215603961377132,0.1458997901289270,0.5610780985217560,-0.640648199119275,1.9954811272749600,-0.6340846396945180,-0.0004568719203976210,0.059450651964292600,0.018623180987822800,-0.11679327903044800,-1.4838961482169800,-0.6875680249171500
0.23311784681544200,-0.3011810209396860,0.1948914987997900,1.174446819836900,-0.012105623704759500,0.016474866551650500,0.9415591147021280,0.0695333584045614,0.900595147058221,-0.5711668885031720,-0.672797200148526,0.5610780985217560,-0.6131509941314500,-0.7676690793460430,-0.5851453322428630,-0.4598372382001470,-0.43788247522017900,-0.4681701565033080,0.33875214522281100,0.01680955555614930,-0.18805997753746600
