0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.6902215437174173,-1.2816483980597755,-1.4188815580487677,-0.05327826474932129,-1.1088884069075684,-0.21461077356282146,1.7382644192689065,0.5059206401333085,0.32922670730402115,0.06030019407645446,0.7898756696588056,0.6769309562363252,0.6295468377157767,1.426845385831248,1.4954001838215993,-1.0024359264063485,-1.7464299950677526,0.6705797276150854,0.5485925445456935,0.6769309562363292,0.6295468377157719,1.426845385831248,1.4954001838215891,0.7741883661068701,-0.18602190379603317,-0.09291481174656124,2.535333949787367,0.37506760045482423,-0.7014474000475857,1.107376428332273,-0.02909566740659614,-2.004206326596972,-0.6149664779329944,0.54804674413995,-0.20035533567649952,-0.13046714536598114,-0.033524623438322874,0.1552184765282829,-0.8073076737760445,-0.15486898584742426,-0.07658001748524468,0.8198723348556243,-0.11475823820128842,0.7809229563050523,1.0608355370930402,0.2134363501008597,0.3015814023583767,0.20308351517260065,0.17799596374076576
-0.021951217175464225,-0.1444127087440131,-0.1753428630050199,0.31326350773992423,0.03508908847135027,-0.6742941166395843,-0.07840095338113683,0.025580154563656365,-0.2678966800755965,-1.1920390894756838,-1.087412687733347,0.3318743938675369,0.08440643781813341,-0.5799267434374008,-0.10681021727856879,-0.4034803073346443,-0.8379658744223446,-0.3003818231367215,-0.9525336521475345,0.3318743938675277,0.08440643781813725,-0.5799267434374019,-0.10681021727856321,-0.769587146775246,0.6931794574284911,1.1953482570511496,0.5973714326304022,0.8751577343945899,-0.2416443383591492,0.2259825081953561,0.5389066488068724,-0.08310979165039346,-0.14119526989375877,2.146258112351574,2.969648130943929,1.9625752456260486,3.1508985146894997,0.7060356493821088,-1.0212122021374341,-0.9589493581548205,-0.6221173929738655,-2.216461503801521,2.9513295452655695,-2.097351841144838,0.028131114809231375,1.8551391339346526,0.7107311169399793,1.5357146569666655,1.4087065893148778
0.2215460089282792,-0.4899465698270083,-0.15364449135757188,-0.671715699458486,-0.6551880617847169,-0.625526972309485,0.12681251376832514,0.9569161719198518,0.4048172006262624,-0.31341343985736175,0.369823408847688,0.24400290374662492,-0.008170173304248424,-0.4688314234210926,-0.26296765653046467,0.9482355453082717,-0.6924530534059649,-0.7455548886649003,0.42346240262659035,0.2440029037466153,-0.008170173304245881,-0.4688314234210743,-0.2629676565304581,-0.5209011303031852,-0.510259168802534,-0.5004867359017893,-0.27561388210951265,-0.558924267344444,-0.6850018890820868,-0.16477469794054977,0.6566682702602519,-0.2620601053384787,-0.5473678340416519,-0.17445904813468108,-0.3806711013238986,-0.2535221742202336,-0.4585482834482524,1.111282903762225,-1.443470105440062,-1.3382710153988389,0.16744616201857396,-0.17114624547829424,-0.6015646356339642,-0.6891218143239742,-1.4529798520652693,-1.6894489932420689,1.803681477136945,-1.6271785351614698,-0.45218079695822183
-0.07620639233227017,-0.023598326818720414,1.016250881379907,1.6250852900883412,1.6249228704474832,-0.14506458512685366,-0.10971133616299988,-0.4202974327129501,-0.26413558926485003,0.20489011964075168,-0.02001961402838353,-0.5287607856517934,0.03571276225691808,-0.26601318709448507,-0.19748515605786413,1.2621583926277835,-0.07688980419371805,-1.490910332057539,0.47878529776742573,-0.5287607856517883,0.03571276225691864,-0.2660131870944861,-0.1974851560578667,-1.1426608509688692,-0.7704621150146476,-0.6148155743550102,-0.5649398539997811,-0.7060096008561397,1.154448899406021,-1.0703944872058644,1.4721168026889344,1.8461826853296164,1.2771101534126965,-0.4923412000496368,-0.10830004518931304,-0.17381462217639798,-0.07707762167378773,-1.0740191211466201,-0.23683380647881627,0.7781491190241777,0.369709411772258,0.016003446249181676,-0.0901860296472491,-0.7811419887165492,-0.2695856817572709,0.7530794032678922,-1.0724185514780151,0.6934728183788144,-0.34841616916933255
0.7804225398657393,-0.5587530986633338,-0.6911080740593345,-0.3543762795180607,-0.6699348918129147,-0.3524309640609284,0.7713932759685581,-0.8135109864325135,-0.7370861060692088,0.3063074286238757,-0.267447658067809,-0.6189941393334457,-0.5132879160374113,0.020423647569522453,-0.4022257910010684,-0.637748133173006,-1.1311622763154674,0.07692484643444111,0.6030783932432902,-0.6189941393334477,-0.5132879160374136,0.020423647569521624,-0.4022257910010619,0.11192669180627349,0.19610698137654503,0.19489408316902562,1.0544085854936402,0.3309420004013155,-0.8796071021738229,0.1306281036373343,-1.961956358870793,-0.6048441256070296,-0.673939162690877,-0.6191467440743962,-0.6683925524663109,-0.649439589144716,-0.6146113498258029,-1.7850182123480838,0.725757198200107,1.740807888460582,0.44617555815404425,-0.9304386103126406,-0.6204587771535914,-0.6865239928318118,-1.176682675385974,-0.48063210741945,-0.7288737803017983,-0.6292419991437375,-0.745477894598773
-0.8366620683091711,0.799685308723281,1.655739376430536,0.45076675267253663,1.460511403750129,-0.10181024841667854,-0.8355615544469059,-1.0862260281596576,-1.2485040837923833,-0.1418342335130388,-1.260036904505039,-0.7719880650737454,-0.48403067561943536,1.470014127795305,-0.3579177601271075,-1.2178632701182681,0.4476872312277315,0.9867570176798106,0.43209062977143536,-0.771988065073748,-0.48403067561943375,1.470014127795305,-0.35791776012711296,1.3457527051673333,-0.2817256601228154,-0.48215830579335245,-0.16881885578157035,-0.3971304004815786,-0.4757996914512063,-0.8138232304712729,-0.5822327301345355,0.0029737041732256866,-0.27056391408441155,-0.9464411378697396,-0.43398771661167784,1.5110091488299675,-0.0765599199824998,-0.28794760771888167,-0.46221268456887216,0.2686770046776975,0.5685390325962233,0.6129030369532131,-0.4530530927098602,1.5699810044473428,0.9634843352407672,-0.8232651136953232,-0.7077134855306969,-1.162065713788117,-0.8133951478490875
1.1949861253646565,-1.0760220706170611,-0.6229371231336845,1.8939501946852384,0.023166119512381837,-0.28542914837261796,1.2470494246266604,0.7232734945011103,0.8511177501930203,-0.08641936244645382,0.5769724689737187,1.2528899437602128,1.5014798481499525,0.597297912790655,1.3207726106567252,0.6490839831120245,-0.0342016765080224,-0.6319612167014034,0.6582751897594658,1.252889943760209,1.5014798481499518,0.5972979127906546,1.3207726106567195,-0.8954215254249017,-0.4397875375367522,-0.4444216653193791,-0.2245367335435702,-0.52215293396652,0.47242183093801954,0.6094427407849842,-0.04854894189719506,-1.326341739256504,0.2215346956498956,0.17375192732135136,-0.07406442865148438,-0.4856959665178947,-0.28226511305565566,0.5042728252869358,-0.2682180073276996,-0.42166555328762934,0.8571374960507983,0.2510488740133454,-0.06914671970513142,-0.05144245273142311,0.36694369898892365,0.8522641572646821,0.4420600692290446,1.9573507040968496,2.367089935333096
-1.6621412882089643,2.1371720768739184,0.3126063757161778,-1.984190383688241,-0.14501049527727816,0.43929302258511976,-1.6869043895261229,-2.17320076684176,-0.8587106577778794,2.840053488834426,-0.30772664198120386,-2.2966716706780694,-2.1263196777776323,-0.6795996622627763,-1.9151135648235986,0.9216795094488566,1.0342842698168067,-0.9207337927932142,0.4828657096669387,-2.296671670678066,-2.1263196777776314,-0.6795996622627776,-1.915113564823599,1.7307885623188426,-0.2932364528885529,-0.485764278590495,-0.8810287959498045,-0.49273586726418084,2.5281107016253723,-1.6261075503479148,-0.5855334831961927,0.7686603214438676,-0.6080913519857748,-1.8249934876036038,-0.9577192754772074,1.3080247747422193,-0.6030366534379109,-0.19705331270866977,-0.23017490679445993,0.4298062459880019,0.5107981162432651,0.8734075927661822,-0.9772114599186739,1.2235250731058835,-0.23218870174237263,0.452204350823155,-1.601789167890917,-0.298186978104439,-1.008697406354666
-1.6748297387406121,1.6898985711059722,1.973459141484995,-0.028557333378620334,1.7912169111909904,3.1617718625784934,-1.5226312379811449,0.049840346954345735,-0.9137182390383577,-1.1878479785260834,-0.9838381576703316,0.1206993082481529,-0.7452019868792558,-1.725878920644354,-0.8324368498027128,0.5542018062656995,0.6358136794196313,0.07857554809537266,0.6011936697015461,0.12069930824815575,-0.7452019868792573,-1.725878920644356,-0.8324368498027233,-0.7910688067066074,-0.5590472212173053,-0.5023240691528824,-0.3229555757143719,-0.5809870673711983,-0.24347803839246987,-1.0729278192016554,0.7073116256233098,0.598747128985671,-0.5424140193996738,-0.06762749088820773,-0.053279270272731424,-0.5658459091903176,-0.16590328356413186,0.2200942664385099,-0.6639941189303437,0.02766110917341298,0.6960103053315508,1.546983064627476,-0.18826027779847682,1.0754857475018065,0.6175997155466568,-0.16816110795776604,1.4046842347466262,0.13220691400744888,0.8138972526123855
0.4191669460559554,-0.5155195791407684,-0.8824376828493754,-0.48151474864662386,-0.8076765595231027,-0.3681212626714821,0.40546357618531986,0.33722099372491227,-0.12107865382598611,-0.6216615679398706,-0.16531166314455778,1.5426088085441045,0.8861186321664397,-0.308623994830873,0.9646701253120202,0.9503632166928098,-0.3804574583314921,-0.5786130938372297,0.47358214151085554,1.5426088085441108,0.8861186321664429,-0.308623994830874,0.9646701253120303,-0.3464918446488667,-0.2706556224988783,-0.525029902310715,-1.0078935358481445,-0.5074444006153505,-1.3546712672796661,2.1307009516358852,1.3854763322999022,0.9159235757774259,2.8139712546504994,0.7098688465600648,-0.13955812536770065,-0.7488021669075815,-0.3155930506217898,1.9683523433935106,1.3077773778987525,-1.8524015578534552,0.40245902982928666,-1.0308729421232412,-0.03570599049074818,-0.4118493707253772,-0.505068137385792,-1.5526131290190701,0.12391531964259228,-0.8829229341666589,-0.6409266952370395
