,ECG_Rate_Mean,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,max GSR,min GSR,mean GSR,number of peaks,number of peaks SCIPY,number of valleys,mean time between peaks,median time between peaks,mean height of peaks,median height of peaks,variance height of peaks,ratio of peaks,ratio of valleys,labels
84,0.2632027219271087,0.04633338557781856,0.5751635264691194,0.12296881130035552,0.04629872010045255,0.11190710819632316,0.04111134814845197,0.5239880059970016,0.08791208791208792,0.09566404048351088,0.08467966573816157,0.44895724299067663,0.6004368810290456,0.1069816830368994,0.6352079291962783,0.19454474915406575,0.0044636036009049985,5.790653737854738e-05,0.6270629040113496,0.9791983297281245,0.020953302438813395,0.21428594656334088,0.04629872010711802,0.15353342231916184,0.19156022790266974,0.013748943977463141,0.2450391772325536,0.3294867649356006,0.1911372425857099,0.41128288083450737,0.40360311407997995,0.5826754744997905,0.2965116286853197,0.6139174596760659,0.6497295097110041,0.5784536886335512,0.6457618304349211,0.5545312309968544,0.4454687690031456,0.04594917847456784,0.05166000436575916,0.46920236266507065,0.5307976373349292,0.13188050294223608,0.15105346447801277,0.47650089673248297,0.5234991032675171,0.1143938667212738,0.12961353531864392,0.8194907003637575,0.33216007040821016,0.4443375307186763,0.46997374504700956,0.4598869089839993,0.47698971304818627,0.5398773006134969,0.5890227576974565,0.5959220958693946,0.47377714558987627,0.12564279989657745,0.125237285525208,0.01670968183107327,0.19020096173425435,0.23865877712031555,0
85,0.32302803574794225,0.02700887586133375,0.5038448202323492,0.036757107480259815,0.027114162847707516,0.03458745302114962,0.025234622406084796,0.4550224887556221,0.021978021978021983,0.02437822178357485,0.028969359331476326,0.29445276708192447,0.4103699804333032,0.03159012476771967,0.6877828054830163,0.3679482124522834,0.05099190052756218,0.0018353677122295016,0.12797851554273726,0.8032777220604487,0.1968904125868162,0.5482700131088073,0.02711416286038317,0.04214495235329077,0.3205234903850848,0.003950529981987013,0.14018134796352033,0.1731720554115297,0.03802741099413995,0.5737197676199156,0.5735709618537402,0.6786816970619733,0.21250000013281248,0.6325913047241518,0.6634030672718592,0.6028039579178337,0.40599530513546034,0.4919879353493878,0.5080120646506123,0.026129518528525627,0.03308991865320129,0.7032128865114717,0.29678711348852826,0.05097538978411932,0.027332500460511153,0.6776870924053899,0.3223129075946099,0.045735199663341185,0.027549522952810594,0.5882473069574261,0.5314017872934735,0.4607984617101193,0.49194497016003175,0.4789909806937227,0.41959935029778017,0.445398773006135,0.48594377510040165,0.31241289657676224,0.22655148312099177,0.13102601065056366,0.14096546941658494,0.020397381131450586,0.32490641103958146,0.37080867850098614,0
86,0.3073256724085036,0.034835504048766924,0.5212052410945552,0.10838576885447103,0.035053012639759434,0.10396937912163118,0.03235285825004552,0.48125937031484256,0.13736263736263737,0.1607557341210268,0.12033426183844012,0.38560749857769794,0.4389091276925867,0.06955136713565171,0.5972850678408714,0.1474328478648342,0.003002401875026155,0.00016187694934313243,0.6362908905084949,0.9798673056627732,0.020148645965976167,0.1709242278221743,0.03505301263572253,0.13668517910363687,0.16963942335530868,0.010406638313118883,0.27349405567428786,0.2910980126586218,0.19251818941821938,0.0,0.007243468259627184,0.3246930418192444,0.0,0.7115865111091351,0.7200258055463509,0.708353937810601,0.3674934339989808,0.4912264226024352,0.5087735773975648,0.033085590747749735,0.04241040667773555,0.5851431103871348,0.41485688961286504,0.13204310812064615,0.12156384243599602,0.5782344186549037,0.4217655813450963,0.1119629011582346,0.1043299482120679,0.37506627393302,0.3832964396199253,0.454946378974426,0.5230449190002031,0.5003283222028911,0.7119653492149431,0.7570552147239263,0.7336010709504686,0.2687840850090373,0.18853539502887762,0.11647429366223656,0.11950848576168858,0.0037195824710686038,0.7227573892204314,0.7396449704142012,0
87,0.23304456560154985,0.06289517964972834,0.614011943179868,0.11882996202258507,0.06301328032957605,0.1037280333709324,0.054799914899483694,0.5483508245877061,0.14148351648351654,0.15377043426782958,0.10668523676880223,0.602445476012927,0.7773080242255438,0.07220599946907352,0.4579185520113347,0.044533533647860536,0.01071027565839931,0.00012757406401310437,0.07151837679531113,0.6823590542632796,0.3186315089480992,0.32453607245938443,0.06301328033783105,0.14370987602816243,0.26727634136648026,0.0163934925012905,0.17412555381196568,0.35448546957306437,0.1326039424701554,0.6214832540462635,0.6200417807569917,0.7735774318479243,0.05592105165995065,0.6010809677778655,0.6400280462887715,0.5621776539780399,0.3485764431147058,0.3997364479216706,0.6002635520783294,0.052127324443535544,0.08164437838803129,0.6609390863634682,0.3390609136365318,0.14804088213935607,0.11864894137033849,0.6328893965586379,0.367110603441362,0.12862874210458974,0.10867900620647827,0.6070743116998645,0.5212631428575532,0.5130816918395311,0.43892855076734755,0.5248027671919662,0.7682728749323228,0.7914110429447853,0.8634538152610441,0.3737649368951558,0.28786587534181063,0.11637500161117295,0.10254930932486737,0.010003249385292574,0.5206992152624407,0.5857988165680473,1
88,0.227321975188173,0.05555406970813405,0.6220994055970123,0.06990271289346604,0.0555256782621697,0.05780570975135053,0.047510248531272926,0.5697151424287855,0.0645604395604396,0.06362284752652345,0.057660167130919225,0.4899723982486497,0.6843917169581363,0.07008229360233609,0.602025425560071,0.17737220779073612,0.031082693421643253,0.0003244072869782654,0.0998445692212419,0.755730229116913,0.2450793134786637,0.4751618675883762,0.055525678265049415,0.07799227991367937,0.37904273247649367,0.009762839500741196,0.11189407554289077,0.2825280140771136,0.049781680730851915,0.6054641149668561,0.5845400751569073,0.7699863569503413,0.10450819706531761,0.6949981205561846,0.7104230326570677,0.6820903403005958,0.26465913455949286,0.4466715633612057,0.5533284366387942,0.04864316043975986,0.06930925832545251,0.6982806509854813,0.3017193490145188,0.08661552176035495,0.05809823767131361,0.6598549162787246,0.3401450837212752,0.0795070272674574,0.059502176764893826,0.6972745596443188,0.4526118787164236,0.42738570934231945,0.46630618765366244,0.4538446636488651,0.44775311315647,0.5067484662576688,0.5528781793842035,0.6870874176787254,0.5077436205564616,0.09994410101458041,0.07673665262496059,0.012399609038137877,0.17767022226399137,0.22485207100591714,0
89,0.2988186110007671,0.07240379369255744,0.5319166480797543,0.1425714846237202,0.0723538821578571,0.13617770936138657,0.06903862353311721,0.48200899550224896,0.09203296703296705,0.10623984953731283,0.0732590529247911,0.496688145559537,0.7051571038028773,0.14627024157154236,0.9344621222479024,0.23459775815122175,0.009366920390739029,0.000286020724823234,0.41000702891174295,0.9508887573643673,0.049224231250811615,0.30662603212538464,0.07235388216091762,0.1728246603036997,0.2569501996956621,0.020980928445132697,0.18193818866115782,0.3903666795613048,0.16223176512526818,0.36680397872332904,0.3600126099618953,0.5510281223587715,0.03728070252330044,0.7191895199552159,0.727541199309018,0.7150408884088804,0.34333278576237625,0.6966287504185038,0.3033712495814961,0.07827897371367214,0.06804113377504264,0.5581504365668687,0.4418495634331313,0.16205462911809598,0.15824007512530405,0.5781784337278966,0.4218215662721034,0.146066026332627,0.1377911963764946,0.8531667432175707,0.3459005385820829,0.3322038332245527,0.3409796698992584,0.3469682052523769,0.37736870600974554,0.4257668711656442,0.42570281124497994,0.5140790362311203,0.3666141432968326,0.07366523596894528,0.04605329644893843,0.011923535450239144,0.1588741130585969,0.1816568047337278,1
90,0.31642943205007823,0.03749557484397492,0.5111009346683083,0.05743644500612066,0.03747934060082428,0.05460830160369696,0.035468613531886815,0.46739130434782605,0.05082417582417584,0.05835696192945622,0.04484679665738162,0.3793421230768689,0.6510393781480078,0.05627820546854261,0.8717948717897668,0.19911944707942075,0.02070783233009283,0.000640483873233524,0.1674996091338643,0.8485207502748583,0.15170739296047528,0.41636572652029535,0.037479340616300726,0.06758780688899015,0.30797301480985795,0.006616201770069658,0.14734994419886288,0.23251004844725842,0.059092104950019236,0.5213636370826954,0.5123069347129622,0.6905106815909821,0.15454545522159088,0.6699942003590049,0.691371922309268,0.6506917569828143,0.3209015858994948,0.43766276525567904,0.562337234744321,0.032894072925516174,0.048042101018620643,0.7639618564627187,0.23603814353728136,0.0811577109014037,0.04361505728339091,0.7224849268845556,0.27751507311544416,0.07114161474235414,0.04341102883646392,0.8633886299673914,0.5491171862647282,0.38283954235613327,0.37813655623201975,0.38714330445135575,0.34813210611802925,0.32147239263803684,0.35073627844712185,0.6818797553101369,0.560756459148263,0.022633430995291554,0.015287836203395843,0.000847954796175324,0.14790971602211678,0.1502958579881657,1
91,0.2719868616825085,0.0776452892618559,0.5644161759990359,0.13690174873116634,0.07775883868873347,0.12647439312672448,0.0719298439096446,0.5101199400299851,0.07005494505494507,0.07650661057270475,0.06545961002785516,0.5899736629626973,0.7752644103542711,0.14998672683833292,0.5830639948823675,0.39987985899654466,0.010374389311393837,0.0004387502380783589,0.6363542446439633,0.9798756357542447,0.020143386781311202,0.3202504096423485,0.07775883868904143,0.1642548985516783,0.28792002374859105,0.021356957678766463,0.1598097665554191,0.39298289329366143,0.13855126966509876,0.41090909109170914,0.41920624224746084,0.6054426648948037,0.054487180284054484,0.6589143173543857,0.6823452028036416,0.6382094826178588,0.6091250969203683,0.6756881474910112,0.32431185250898875,0.08242013136080908,0.07547784146659992,0.4285326558207768,0.5714673441792231,0.134988252607391,0.1664769387358452,0.4669391257850318,0.5330608742149683,0.12648929623781055,0.14558848309353023,0.6586362680187945,0.3651262770583673,0.4289567348953214,0.42306735397024864,0.43222774553369625,0.2062804547915539,0.2674846625766871,0.2918340026773762,0.22033408676574495,0.1100431018626381,0.10947819199457025,0.06368020253523007,0.028543456490785105,0.1375718559591498,0.18816568047337276,1
92,0.249610510575055,0.039583778395703914,0.5925100682374583,0.07845393800849824,0.039604258284803545,0.06814673713245559,0.03387395056147823,0.5314842578710645,0.06043956043956046,0.06291639499737667,0.057660167130919225,0.340468563758821,0.45104508196250037,0.08149721263604992,0.6666666665339367,0.15274012917662796,0.006624877788695146,0.0001373748883931124,0.3611587457114896,0.9403643371419522,0.05984025025429145,0.2619087946109382,0.0396042583001849,0.0958512268171539,0.2528590723383557,0.008687794085105926,0.1851662325721928,0.2671193064868751,0.09971152120470089,0.3501590915956211,0.3535974038972074,0.496114834611293,0.1356382974597739,0.6527824791673469,0.6786889029987653,0.6283397366335484,0.5000049057890599,0.5034775368052614,0.4965224631947386,0.037615715137630235,0.04704815337729006,0.515831153004299,0.48416884699570084,0.08669490354287124,0.09061386281037645,0.517525382595478,0.48247461740452185,0.07664785229768264,0.08004370477537995,0.6469666861529628,0.3470808040691646,0.5131609205612208,0.4998478207890826,0.5167011217382103,0.6231727125067678,0.6576687116564418,0.7175368139223561,0.5339493521652398,0.4009300928253485,0.2000698922792576,0.21793379901848392,0.030258945906390312,0.30454395940040413,0.35502958579881655,0
93,0.27377317368666154,0.04041233933194728,0.5621719367575096,0.06515745460774218,0.040410779110709616,0.0580395670812345,0.036005014176542845,0.5172413793103449,0.054945054945054944,0.05801571201707417,0.04902506963788301,0.3670623574796133,0.5905477115374825,0.05415449960180515,0.7143997870019332,0.25522409094311344,0.022576159206621815,0.0003881126454483175,0.19780256168109975,0.8730122770100154,0.127365696832703,0.4287580342746038,0.04041077912333354,0.07608298657296346,0.3018235575137666,0.007541559855294854,0.15103294184869825,0.24889091345397074,0.06698647534522524,0.5015712046062076,0.4941911969232987,0.6275579806650053,0.17000000010625,0.6230301005527297,0.658786109301684,0.5858523636864992,0.3922735855477435,0.43337587890983775,0.5666241210901622,0.03517668142647794,0.05182816732813842,0.5494888700259951,0.4505111299740048,0.07199591325206278,0.06910456797620718,0.5380953151490679,0.4619046848509321,0.06450455998768373,0.0639200077330227,0.8058634243066158,0.5126003946898494,0.38891863659116166,0.4338346154914236,0.41843674456336677,0.2788305360043314,0.4674846625766871,0.5100401606425703,0.6387857636408352,0.5454577503648024,0.060039791904212256,0.03070977610768269,0.006972309630709654,0.13005341227699202,0.23865877712031555,0
94,0.2258266182947326,0.028501028506308854,0.6234876278659817,0.0856675519879052,0.02846124269121905,0.07220663551407328,0.022252650680657245,0.5655922038980509,0.041208791208791215,0.03768909591393241,0.03649025069637884,0.2760727055962307,0.566134598778291,0.07618794796920628,0.4218918336241506,0.09092807195577733,0.007720330187806035,5.994837579104904e-05,0.19126805911769915,0.8684259768846677,0.13209309429798566,0.2813649523296995,0.028461242684535447,0.10109254249974255,0.1902554757120004,0.007237544960125061,0.2466052123735831,0.24369017165676699,0.13782135600390188,0.3111124412309295,0.3373455489788564,0.6290927689596428,0.0,0.3532249524930853,0.47444675027890737,0.207139259514868,0.5456214249992097,0.38783063973912335,0.6121693602608766,0.023551550240133726,0.0396428552000141,0.24078963578934218,0.7592103642106577,0.05861947504294088,0.11941286812587268,0.25284298004081407,0.7471570199591859,0.05111353792586031,0.10220285326681794,0.45464879294761146,0.42319476531891353,0.3682352813480133,0.38850638998784054,0.38552687253091134,0.48456957227937203,0.49938650306748467,0.6358768406961178,0.20655759463774734,0.17097429829186644,0.10797886173300997,0.10192188578083514,0.013362798446273836,0.4940713938881318,0.6370808678500987,1
95,0.26552066343775427,0.0563030286286364,0.5729391036545016,0.0557013326300954,0.056627426410388246,0.04819282666134108,0.05081082760597707,0.5172413793103449,0.049450549450549455,0.05159401055844859,0.04456824512534819,0.4477949940298049,0.6663715847787014,0.029731882134324393,0.6346153845809258,0.35089556159984825,0.04765735838080375,0.0009206241034287531,0.13052907268275685,0.807094579931437,0.19339187226047558,0.5382099571380048,0.05662742641218307,0.05537385173923644,0.4674410583076941,0.00812414191195734,0.08056231025536287,0.25841229468552185,0.023220104438276407,0.5974545454271526,0.6211168883156971,0.7489435329127165,0.17708333273567706,0.7091122805846477,0.7218686059134809,0.6986907035669416,0.38896677500275256,0.42673486182179987,0.5732651381782,0.04845040794809183,0.07195754365431858,0.7134858659187482,0.28651413408125204,0.06499779798026725,0.037727704825405745,0.6560447333526748,0.3439552666473252,0.06299662030490655,0.04538282376995797,0.24735350035568787,0.6703658380234352,0.3681702553679377,0.41282540788438205,0.3924338826225126,0.4325933946940986,0.6110429447852761,0.571619812583668,0.21682067137464328,0.13949246483795416,0.06439913958270828,0.060145987619807904,0.0034665450911844082,0.46431088764625716,0.5996055226824457,1
96,0.5131162661771793,0.040281965966269165,0.31483287160387186,0.08318993636611592,0.0402200119287317,0.1023737252167973,0.04923658593785243,0.2841079460269865,0.08516483516483518,0.12958696612226697,0.0743732590529248,0.3506300016717526,0.4660490425720001,0.07486063180249536,0.8033252656758376,0.21182596850413896,0.02280286717559916,0.0009696282253287932,0.1623827571910144,0.8435272958273144,0.15652219724590374,0.43019573720678006,0.040220011935405565,0.10126899886732078,0.24531521777880066,0.00913088947567703,0.1913293403250725,0.27364915297920334,0.10767005194525348,0.42545072581265375,0.4003181823840999,0.5347370580754506,0.028716217267947635,0.6061518459264508,0.6445247339664828,0.5673676838020154,0.4647395768537739,0.4670185875671272,0.5329814124328729,0.036552357699000615,0.049786522743379504,0.5759509527958996,0.4240490472041003,0.09785076202500995,0.09008700356773813,0.566845541813064,0.43315445818693593,0.08521839427558253,0.08009670913176206,0.9456896618614403,0.43597097899572834,0.5306024170193397,0.5717932101913189,0.5578493746401625,0.08933405522468868,0.16932515337423312,0.1847389558232932,0.28255276954727687,0.20818260965530772,0.11845686943263778,0.07630547866092413,0.03361253061409668,0.03560296351988472,0.07455621301775148,0
97,0.5159106151146495,0.04008565265494249,0.3123928448426806,0.12495874104398004,0.04016355686377884,0.1506796249247236,0.049166468933684974,0.2938530734632684,0.125,0.1834133276018734,0.11002785515320335,0.30787312940566625,0.4870283632251321,0.07406424210246881,0.36151464638761,0.14651212070878658,0.012245370831490486,0.0006470177561535292,0.20233318041367973,0.8757416019081906,0.12419345758402955,0.34272692840261754,0.040163556859996334,0.15819404544061388,0.1642549226242529,0.012770176897351283,0.28125444335457517,0.319157292395319,0.2223122563471953,0.30396104018229797,0.29243083089883437,0.5195088671890994,0.06071428666294642,0.6330317358649014,0.6642005277537415,0.6026518097890503,0.9115235342859322,0.6208998928456967,0.3791001071543032,0.04305514596228044,0.040850671650816885,0.4914360539187317,0.5085639460812683,0.1391563384762021,0.15291570564684495,0.4994312347313321,0.5005687652686677,0.11960775751965683,0.12978943730600193,0.4814150810876779,0.24305685733350396,0.6191212440872946,0.6001305250805785,0.5883045533963999,0.13914455874390905,0.25398773006134967,0.27710843373493976,0.18452457634066075,0.1449047221983789,0.30226846533334195,0.12281049006349741,0.2828945243188001,0.11438998793916326,0.21104536489151873,0
98,0.5563459732133769,0.03898644771416586,0.27893502872876674,0.10739346539472543,0.03914078741580944,0.13578356911360456,0.05007869539508108,0.2586206896551725,0.09890109890109892,0.15426754087249023,0.08356545961002787,0.3321332465339168,0.5104022308920456,0.0727369259357579,0.5410190831199447,0.14807626782783884,0.021845470324996466,0.0017700288830294483,0.11801304116274672,0.7875588321666942,0.21173761754594692,0.4240301756638861,0.039140787415093435,0.1339129004555431,0.18923033145598428,0.011019466109184991,0.24784616486467112,0.2988540421690089,0.1726968341253553,0.3919306472026486,0.3822140260172755,0.49035275720353755,0.07327586292079741,0.722259125745405,0.7331256725389423,0.7130763125454154,0.21785690591664064,0.473289812013338,0.5267101879866619,0.035896850334400224,0.04816619143296786,0.6619614216049133,0.33803857839508666,0.13853638938141216,0.10999487834964616,0.6474814962159217,0.3525185037840782,0.11772797383445743,0.0957920449939079,0.4531586357886987,0.37489646238842145,0.6107739898400588,0.6163239276405424,0.6137826933482653,0.11857065511640498,0.252760736196319,0.18340026773761714,0.07369193593091844,0.05786869566283675,0.3924254573080829,0.3924192226477908,0.31262348176824545,0.1352223423084755,0.18520710059171594,0
99,0.48412108384506025,0.05217781043552258,0.3402480723084479,0.06260725527496144,0.052228316693780946,0.07597915558471216,0.061151929373606605,0.3140929535232383,0.06181318681318683,0.09206312686401386,0.055710306406685235,0.4793188924078421,0.6542765503014166,0.047252455534908415,0.718954248304853,0.564433587116094,0.132439062075981,0.0033544954911307445,0.07432633410604457,0.6910005204005737,0.30955455364200124,0.6918113969935142,0.052228316704147175,0.06890286250631163,0.3895725222895029,0.008621782638918229,0.10754735284365688,0.2661235189549427,0.042256534933552733,0.4221146249083835,0.42753455501505877,0.6943212819182996,0.0,0.7152848776344785,0.7233492003057123,0.7120952417042905,0.4976570597247858,0.546535974061746,0.45346402593825397,0.05099811308123725,0.058830386346990095,0.7074398550956209,0.2925601449043793,0.07821082154396147,0.049604263259270254,0.6869576385640966,0.3130423614359032,0.07377230213563354,0.050523774724130575,0.5723853570138973,0.46441031062543925,0.9494325947343181,0.9429961088087778,1.0000000000000002,0.7682728749323228,0.7349693251533742,0.8018741633199464,0.411752764862723,0.3127490772645338,0.2788473517832194,0.3065925036829423,0.03962401476790053,0.5206992152624407,0.544378698224852,1
100,0.5485708070451865,0.03313180180312414,0.28484905245448167,0.12394096103269421,0.03308084424332898,0.1542665935501313,0.04272490798406663,0.26199400299850073,0.09203296703296705,0.14368092403577962,0.07715877437325908,0.2526133765508529,0.441507659146397,0.12821874170427397,0.8862156493998434,0.08582420253158517,0.007303846890467767,0.00043303309052335426,0.18970135911288272,0.8667193841588029,0.13317444557051084,0.2742559683640795,0.03308084425500945,0.15748339299463054,0.13981038264220086,0.011224168213351137,0.32119490665419026,0.30136399330966346,0.25047965562522634,0.4465201204912025,0.441118042537361,0.5969511829850764,0.11643835719777396,0.6225542234645665,0.6575398078331751,0.5871920714854841,0.5433254366797482,0.5352272756093835,0.46477272439061645,0.033068164587151574,0.0378784537539962,0.5024703475302835,0.49752965246971625,0.14010796674435613,0.15088920345381635,0.5027999459604403,0.49720005403955975,0.11849733690693401,0.12778260423052393,0.7193048837874436,0.24494957705017628,0.43548052710331486,0.5039246069880099,0.478996321088047,0.17920952896589068,0.3042944785276074,0.3319946452476573,0.2728557430678362,0.2209323000331081,0.032039813392476954,0.025278080574132278,0.002112517294118097,0.07147220525351253,0.13471400394477318,0
