ECG_Rate_Mean,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,max GSR,min GSR,mean GSR,number of peaks,number of peaks SCIPY,number of valleys,mean time between peaks,median time between peaks,mean height of peaks,median height of peaks,variance height of peaks,ratio of peaks,ratio of valleys,labels
37.28424295,77.27217565,1608.886486,109.1379914,77.45110583,0.067834488,0.048028358,1601,108.2298,0.067601374,146,44.32432432,75.13513514,633,5.441176471,0.048275715,0.004058386,1.47E-05,11.89529897,0.922193049,0.07752584,-5.506969923,54.76620214,143.0781578,0.382771228,24617.04035,2.612526561,5.098205947,1495.18195,0.372972973,0.373626374,0.470588235,0.018181818,48.06120509,48.07851888,48.04233275,47.8021978,0.471279611,0.528720389,37.6123817,39.83864313,0.507977607,0.492022393,101.9754484,100.3611835,0.503284573,0.496715427,76.85598002,76.35274928,0.820432252,1.404205288,9.757935825,7.248012042,7.875355077,3.35E-05,4.02E-05,3.69E-05,140965,146023,0.12572346,0.079444935,0.013131574,1.12E-10,1.24E-10,0
35.15981446,80.83228268,1706.744565,128.6920965,81.02868548,0.075402084,0.047360504,1702.5,126.7623,0.074456564,173.25,47.2826087,79.89130435,704,5.575757576,0.007817362,0.000963911,3.20E-06,8.110048196,0.889906546,0.109728885,-6.944511871,57.29593298,172.1740319,0.332779179,30991.40875,3.004995694,5.198211428,2069.528898,0.429347826,0.427777778,0.636363636,0.033333333,48.33333333,48.2856632,48.38271626,48.33333333,0.474596386,0.525403614,39.48406968,41.54380053,0.494508118,0.505491882,121.0749678,122.4122111,0.492521781,0.507478219,90.05037365,91.40743074,0.915429574,1.344909145,11.55717642,8.462489583,9.672183147,3.49E-05,3.81E-05,3.81E-05,140956,102072.5,0.101577342,0.05163938,0.011657417,1.11E-10,1.21E-10,1
38.30004394,53.48191486,1565.903226,130.2225574,53.63164143,0.083161306,0.034154036,1595,108.2298,0.067855674,161,30.10752688,63.44086022,519,3.321428571,0.010721671,0.001255047,6.45E-06,8.542846248,0.894727839,0.104734162,-6.680582516,37.92329734,178.9875871,0.211876689,21324.50099,4.719726385,5.035848987,3379.089749,0.408602151,0.411111111,0.567567568,0,45.14995947,44.90054978,45.39162074,50,0.401662176,0.598337824,24.09881215,29.41293727,0.504907555,0.495092445,127.1829364,125.9406884,0.500449104,0.499550896,91.53210382,91.44992587,0.739137329,1.22644566,14.0633488,9.476651371,11.03101892,4.75E-05,5.43E-05,5.43E-05,58962,61062,0.701955523,0.824580345,0.076793745,3.23E-10,3.69E-10,3
38.7176824,51.41131778,1550.233333,104.7775654,51.6394969,0.067588255,0.0331636,1551.5,136.3992,0.087914405,172,32.22222222,66.66666667,420,4.736842105,0.008091127,0.001519666,4.88E-06,5.324280982,0.84145166,0.158040431,-6.489264912,36.51463844,142.0999173,0.25696453,16300.86694,3.891587685,4.919180812,2211.977153,0.411111111,0.413793103,0.555555556,0.041666667,53.22672758,52.99565867,53.46683348,49.42528736,0.582882017,0.417117983,27.91179288,23.61167854,0.487064004,0.512935996,99.17149093,101.7713215,0.493012659,0.506987341,72.84934041,73.87460065,0.600020708,1.52846885,10.6986291,7.428583641,8.384868817,5.69E-05,4.98E-05,4.98E-05,57252,55231,0.075168968,0.082172266,0.004277113,4.05E-10,3.54E-10,3
32.69442012,56.59113113,1835.187817,105.9780024,56.72930827,0.057747769,0.030836697,1835,83.0256,0.045245559,120,40.10152284,70.55837563,576,4.69047619,0.016766649,0.000841648,8.37E-07,19.92120627,0.952156353,0.047796119,-7.080148338,40.11367857,144.5219643,0.277561122,18212.77903,3.602810049,4.967346328,2082.740741,0.45177665,0.456410256,0.685393258,0.139534884,49.04308898,49.0294954,49.05843984,52.82051282,0.529729919,0.470270081,29.19922725,27.51172244,0.421982607,0.578017393,93.88174016,109.8763715,0.429691422,0.570308578,69.52113351,80.09279584,0.936199693,1.311173731,15.39191749,13.39068369,14.13693974,4.68E-05,4.40E-05,4.40E-05,152652,154548,0.140852625,0.140408998,0.009500197,1.29E-10,1.21E-10,1
34.31930632,42.19772681,1748.798165,56.08207937,42.39247796,0.032068926,0.024129558,1743,47.4432,0.027219277,70,26.60550459,58.71559633,292,4.954545455,0.031303898,0.007449378,2.26E-05,4.202216504,0.807303268,0.192113678,-4.899624779,29.97600864,73.50943761,0.407784492,6922.560789,2.452275702,4.547236888,721.0616308,0.52293578,0.53271028,0.754385965,0.1,49.39527213,49.38174867,49.40916165,47.6635514,0.486032968,0.513967032,20.89906764,21.49125012,0.565882101,0.434117899,55.29757403,48.43362184,0.554496382,0.445503618,41.80067417,37.46791665,0.754078414,1.880312867,15.89063378,13.92975045,14.64587899,4.15E-05,3.63E-05,3.63E-05,80028,73902,0.146875093,0.158004726,0.011596818,2.15E-10,1.88E-10,0
33.89282208,48.02720583,1769.82716,97.53791444,48.32526759,0.055111548,0.027136664,1778,109.7124,0.061705512,152,34.56790123,60.49382716,435,4.5,0.012817031,0.000634135,2.11E-06,20.21184775,0.952707188,0.047136076,-7.363249416,34.17112441,133.7808497,0.255426128,14361.60879,3.915026268,4.864173202,2095.022163,0.271604938,0.278481013,0.5,0,50.88509817,50.84044328,50.92941917,46.83544304,0.485500924,0.514499076,23.81216049,24.5129777,0.493277755,0.506722245,93.95928761,95.23112945,0.492801359,0.507198641,68.53964807,69.53363967,0.58618258,1.457246097,15.71333342,14.69279159,15.21431334,6.85E-05,6.17E-05,5.48E-05,68852,61501,0.130595357,0.133999968,0.002114748,4.69E-10,3.75E-10,0
31.87530913,68.926792,1882.245614,103.5826002,69.22028268,0.055031394,0.036619446,1867.5,111.9363,0.059939116,139.75,53.50877193,81.57894737,445,3.8,0.004190485,0.001728771,1.69E-06,2.423967447,0.707738798,0.291975372,-6.360344548,48.94613128,138.2592439,0.354017062,21259.95891,2.824722614,5.034532531,1562.176051,0.543859649,0.553571429,0.822580645,0.026315789,48.80099657,48.77956979,48.82401285,46.42857143,0.421579877,0.578420123,31.78653691,37.23273809,0.539886781,0.460113219,101.5887284,93.78352081,0.526706331,0.473293669,75.26836545,71.34993189,0.768906073,1.851351566,17.4746571,12.62898596,15.86632124,7.37E-05,6.45E-05,6.45E-05,95744,93903,0.130484274,0.115027081,0.005687292,3.40E-10,2.97E-10,3
31.71988064,63.45893977,1892.042105,75.26544431,63.62471543,0.039780005,0.033539919,1896,70.4235,0.037143196,95.75,43.68421053,75.78947368,437,4.523809524,0.015326992,0.004621966,4.10E-06,3.316119434,0.768152647,0.231642033,-5.376935075,44.98946773,96.36287393,0.466875529,13619.79189,2.141898511,4.841140582,825.5979848,0.536842105,0.537634409,0.82,0.049180328,50.57224607,50.5930601,50.55113931,44.62365591,0.454371904,0.545628096,30.32742422,33.2336586,0.562849134,0.437150866,72.29458101,63.71261279,0.543434271,0.456565729,55.4358147,50.81226768,0.839945441,1.655247448,14.87832871,13.30069971,13.97597218,4.41E-05,4.13E-05,4.13E-05,176005,165628,0.112102201,0.086149463,0.007049729,1.21E-10,1.14E-10,1
33.66176593,76.00905843,1782.802083,117.3232541,76.200617,0.065808345,0.042634603,1779,85.2495,0.047919899,109.75,44.27083333,77.08333333,724,6.193548387,0.020124486,0.001537994,3.63E-06,13.08488929,0.928846242,0.070986175,-6.477276069,53.88197301,156.8205402,0.343590023,26545.82997,2.910445395,5.130966418,1825.670477,0.432291667,0.436842105,0.662650602,0.01754386,51.02848865,51.03405215,51.02573266,46.31578947,0.629008799,0.370991201,42.73843334,32.82252917,0.476679219,0.523320781,108.271974,113.4454119,0.492766629,0.507233371,82.30854769,83.50802327,0.962722068,1.350423735,11.99460651,10.2257979,11.1287454,3.76E-05,3.47E-05,3.18E-05,131687,119591,0.082702716,0.051822805,0.00677906,1.09E-10,9.21E-11,2
34.14008486,50.00849669,1757.587629,68.05046171,50.13848912,0.038718105,0.028452918,1759.5,63.0105,0.035811594,84.25,34.02061856,73.71134021,385,5.878787879,0.017150168,0.003148577,7.97E-06,5.446959237,0.844556392,0.155050985,-5.760804797,35.45326566,89.72980034,0.395111385,9994.079941,2.530931881,4.706712929,908.4000494,0.5,0.505208333,0.762886598,0.072727273,50.10067959,50.10227225,50.09889922,45.83333333,0.448077752,0.551922248,23.73195586,26.33878833,0.60323831,0.39676169,69.69171609,56.51992371,0.582286519,0.417713481,52.05833757,44.09213959,0.97077256,1.930917364,13.52871494,11.13744676,12.1990243,3.49E-05,2.62E-05,2.62E-05,174671,182921,0.025610875,0.017404294,0.0004821,1.02E-10,7.62E-11,2
32.93300186,79.91306252,1822.169355,114.0418353,80.23980037,0.06258575,0.043856002,1816.5,73.3887,0.040401156,102.75,52.41935484,81.4516129,738,4.428571429,0.033980882,0.00168107,5.50E-06,20.21384313,0.952714047,0.047131762,-6.388324891,56.73810696,151.3571342,0.374862455,26979.10949,2.667645121,5.137997721,1615.068482,0.451612903,0.463414634,0.701754386,0.025641026,49.8917163,49.86972915,49.91911452,52.03252033,0.614378286,0.385621714,44.47268456,35.23353004,0.396973688,0.603026312,95.36384586,117.5360327,0.42375982,0.57624018,74.40457906,86.76439539,0.809514928,1.405342556,14.92592602,12.23982951,13.40008981,2.18E-05,2.18E-05,2.18E-05,56441,35896.5,0.122768467,0.071542707,0.016228224,9.54E-11,9.54E-11,2
32.32524869,51.56384575,1856.2,80.21455506,51.72646344,0.043214392,0.027779251,1845,68.1996,0.036964553,95.75,30.625,61.25,480,4.848484848,0.013261966,0.001148582,1.81E-06,11.54638061,0.920180431,0.079694275,-6.769227092,36.57613307,107.7483337,0.339458921,12381.07128,2.945864547,4.799728334,1269.647985,0.425,0.433962264,0.623188406,0.063829787,49.77607166,49.77553687,49.77695859,49.68553459,0.494060376,0.505939624,25.70930482,26.0165478,0.45065593,0.54934407,72.33243869,79.86063937,0.455140779,0.544859221,54.28144269,59.39100302,0.800324269,1.353795194,17.47705749,14.12364788,15.65049053,6.03E-05,5.36E-05,5.36E-05,136777,130785,0.224117948,0.244112175,0.017203556,2.02E-10,1.80E-10,0
32.98151901,52.18097978,1819.450867,72.51907657,52.32918531,0.039857672,0.028679521,1826,65.2344,0.035725301,88,32.94797688,69.94219653,377,5.088235294,0.021853691,0.003413908,4.88E-06,6.401370579,0.864722723,0.135083997,-5.679897587,37.00232179,95.14565868,0.388901841,11060.32339,2.571342934,4.750737935,978.6084687,0.49132948,0.497076023,0.717647059,0.08,49.21495067,49.26280826,49.16500444,47.36842105,0.445082645,0.554917355,24.68787614,27.56624133,0.471352984,0.528647016,65.32239617,69.17861609,0.467901245,0.532098755,49.37867287,52.65728148,0.925467205,1.826606201,13.71289306,12.50400562,13.03269265,2.85E-05,3.81E-05,3.81E-05,163632,177930.5,0.067459248,0.034657415,0.003964068,9.06E-11,1.21E-10,1
31.67926598,43.30912144,1893.723684,84.38950941,43.39916552,0.044562736,0.022869821,1890.5,57.8214,0.030585242,76.75,25,68.42105263,460,3.619047619,0.008079963,0.001304153,8.62E-07,6.19556214,0.860946362,0.138961783,-6.642201241,30.68784423,111.0897843,0.276243621,10710.02236,3.619993098,4.736760487,1608.57701,0.407894737,0.426666667,0.71875,0,44.12650602,44.51392402,43.71032368,50.66666667,0.413261679,0.586738321,19.81945536,23.61572998,0.281525352,0.718474648,58.9430872,94.16290486,0.29094623,0.70905377,43.97214084,68.64530339,0.648859701,1.5712167,13.08625012,11.39187193,12.15596198,4.75E-05,4.07E-05,4.75E-05,52912,55772.5,0.121091091,0.114325158,0.007597345,3.23E-10,3.23E-10,3
32.7573766,64.01678412,1832.493333,67.04624732,64.44806392,0.036587444,0.034934252,1826,62.2692,0.034101424,84,40,74.66666667,285,4.6875,0.029874292,0.006975822,1.14E-05,4.282547972,0.81044607,0.189243898,-4.965305125,45.57166303,81.94314328,0.5561376,11731.60331,1.79811615,4.776327479,589.3731572,0.533333333,0.554054054,0.804878049,0.083333333,50.83843492,50.88791684,50.79023767,47.2972973,0.440442784,0.559557216,30.24670253,34.09223991,0.572199238,0.427800762,61.98495022,53.59612558,0.541070641,0.458929359,48.76985271,44.9156181,0.485599323,2.277267285,13.08428003,11.98854208,12.33996718,4.27E-05,4.98E-05,4.27E-05,55541,45503,0.072336269,0.067588844,0.001970885,3.04E-10,3.04E-10,3
39.48220013,52.08387426,1519.844538,82.95556352,52.1866229,0.054581611,0.034269212,1515,81.543,0.053823762,110.75,31.51260504,62.18487395,455,5.534883721,0.018215417,0.003446104,1.20E-05,5.285800633,0.84044478,0.159000469,-5.670511076,36.90151494,111.202279,0.331841355,12891.62775,3.013488178,4.817277867,1340.427013,0.457983193,0.454935622,0.650943396,0.013513514,48.89663182,48.89541184,48.89876589,48.92703863,0.468587703,0.531412297,25.26398757,26.9043346,0.487625245,0.512374755,77.65273898,79.59898864,0.48573632,0.51426368,57.74173941,59.41313917,1.035590711,1.607712286,18.00548194,15.88883702,16.74669459,1.10E-05,1.38E-05,1.38E-05,72379,67910,0.132813364,0.085667092,0.019110218,3.03E-11,3.78E-11,1
39.55809608,51.93765493,1516.888889,107.129695,52.14443341,0.070624616,0.034239591,1528,103.0407,0.067435013,142.75,27.77777778,63.49206349,452,3.315789474,0.012739842,0.001946778,8.05E-06,6.544065384,0.86697005,0.132481875,-6.241579631,36.87168246,147.493211,0.249989015,17084.99509,4.000175776,4.939584968,2359.995079,0.404761905,0.406504065,0.64,0.028571429,49.40357853,49.40229256,49.40697023,58.53658537,0.576099528,0.423900472,27.98725228,24.00730736,0.435654714,0.564345286,97.35163268,110.8012044,0.443916155,0.556083845,71.62620566,80.16625759,0.669940133,1.05664809,20.68733396,16.58409659,17.55803136,1.56E-05,2.07E-05,2.07E-05,47268,47268.5,0.33845262,0.137694048,0.160838114,8.06E-11,1.07E-10,0
40.65634114,51.11893811,1476.360825,96.96360846,51.38010657,0.065677446,0.034624962,1481,88.956,0.060064821,119,29.89690722,64.94845361,447,4.217391304,0.012870972,0.003310139,2.18E-05,3.88834736,0.794360329,0.204292532,-5.710764949,36.33122177,132.0134629,0.27520846,15067.73935,3.633609234,4.885018209,1918.741351,0.443298969,0.446808511,0.619047619,0.034482759,51.0863805,51.17791734,50.99743648,43.61702128,0.472969202,0.527030798,24.98947147,26.37901878,0.540515443,0.459484557,97.05597499,89.48570894,0.535758475,0.464241525,70.86725607,65.96796471,0.647686092,1.433251344,20.43443747,16.98140375,18.23677805,1.37E-05,2.06E-05,1.37E-05,18877,18877,0.439315771,0.439315771,0.177740348,9.39E-11,9.39E-11,0
38.69467611,60.94421285,1550.630435,71.0431221,61.16056092,0.045815638,0.039302861,1555,68.9409,0.044334984,94,42.75362319,73.91304348,351,5.111111111,0.047776215,0.019016121,4.12E-05,2.512405902,0.714854184,0.284529734,-3.962468188,43.24704737,90.56817636,0.477508206,12305.00962,2.09420485,4.797052068,758.6732568,0.456521739,0.467153285,0.765625,0,50.95484826,50.92605938,50.98330592,49.6350365,0.524143895,0.475856105,31.31364108,29.83637979,0.56848138,0.43151862,68.2863257,59.4943047,0.560247324,0.439752676,53.12045931,47.06262769,0.741585955,1.688949975,30.69476619,24.99634663,28.52574416,7.37E-05,5.99E-05,5.99E-05,105475,102020,0.312250245,0.343298099,0.022528014,3.40E-10,2.76E-10,3
40.44516364,46.75824348,1483.52459,106.5406442,46.85144449,0.071815894,0.031518347,1485.5,85.2495,0.057387748,113.25,22.95081967,60.6557377,656,5.951219512,0.007652081,0.001245006,5.43E-06,6.146217897,0.859541153,0.139848793,-6.688614554,33.12897411,147.0401549,0.225305626,15303.60726,4.438415583,4.891763922,2610.50126,0.467213115,0.473251029,0.695652174,0.054794521,49.20597577,49.23070149,49.18430052,50.61728395,0.516242878,0.483757122,23.80486269,23.04370623,0.442440004,0.557559996,97.80547029,109.7947956,0.44600592,0.55399408,71.17788106,79.32814614,0.857295951,1.062054693,15.12357714,14.22367234,14.64602126,1.93E-05,2.48E-05,2.48E-05,69895,72069,0.036134267,0.028580767,0.00120106,5.32E-11,6.83E-11,1
38.54417206,58.21238544,1557.108597,82.53653168,58.33366257,0.053006278,0.037384923,1560,83.0256,0.053221538,108,42.08144796,71.94570136,424,5.261904762,0.03474824,0.00841617,2.67E-05,4.12874734,0.804523589,0.194859003,-4.777600403,41.24812838,108.7813969,0.379183661,14096.41742,2.637244433,4.856078862,1147.532534,0.443438914,0.45,0.656565657,0,51.22823985,51.22340941,51.23280818,46.36363636,0.498674733,0.501325267,29.13388242,29.21120539,0.593464668,0.406535332,83.80155274,69.35915281,0.581544887,0.418455113,62.73548974,53.21647583,0.93112616,1.545432582,28.41436614,20.92987673,22.66268271,8.68E-06,2.89E-05,2.60E-05,78202,78202,0.396558434,0.132295482,0.240445477,2.51E-11,7.54E-11,2
40.42421046,51.93319525,1484.404348,82.1918991,52.04677082,0.05537029,0.034985882,1479.5,88.2147,0.05962467,118.25,30.86956522,68.69565217,445,6.052631579,0.015105162,0.00523386,1.75E-05,2.886046211,0.742029364,0.257109315,-5.252606194,36.80262458,110.3173444,0.333606876,12754.76505,2.997540139,4.812642573,1322.722671,0.447826087,0.449339207,0.68627451,0.028169014,49.83018467,49.82238399,49.83783446,47.13656388,0.474706376,0.525293624,25.35670955,26.67358737,0.497537316,0.502462684,77.81380074,78.19801078,0.495250834,0.504749166,57.8703305,58.42263754,1.030156287,1.659641504,24.58436858,20.3273186,21.70452395,2.91E-05,3.49E-05,3.20E-05,93249,76055,0.12826331,0.074459175,0.015822132,8.47E-11,9.31E-11,2
38.23570425,62.39257434,1569.6,80.28814427,62.57817489,0.051151978,0.039750621,1574,88.956,0.056515883,123,51.72413793,82.06896552,353,5.178571429,0.01738537,0.013476447,3.61E-05,1.290055897,0.562671462,0.436160529,-4.306811788,44.24945182,103.5903638,0.427157992,14400.48523,2.341054173,4.865347236,970.0426144,0.489655172,0.5,0.777777778,0,51.87597707,51.86892074,51.88410719,46.52777778,0.500924063,0.499075937,31.33408966,31.27623374,0.498567425,0.501432575,73.14443816,73.35430899,0.49893139,0.50106861,56.26692638,56.38730994,0.828136363,1.865867441,20.63265533,19.12348001,19.6740378,2.18E-05,1.31E-05,8.74E-06,69054,69171.5,0.075403099,0.037592179,0.008204176,9.54E-11,3.82E-11,2
39.44664557,53.10833122,1521.312821,88.71603947,53.24500848,0.058315449,0.03490954,1513,97.8516,0.064673893,137.5,33.84615385,71.79487179,405,5.735294118,0.00737197,0.003100761,1.04E-05,2.377471503,0.703221512,0.295785464,-5.776107845,37.64990656,119.9618625,0.313848966,14189.16946,3.186245956,4.858927085,1528.911997,0.466666667,0.471502591,0.714285714,0,50.32790867,50.33397807,50.32075343,47.15025907,0.488998055,0.511001945,26.32833734,26.91417948,0.509982202,0.490017798,85.66841064,83.97482883,0.508100534,0.491899466,63.37293558,62.35441017,0.87321104,1.394241423,23.48081446,18.76013252,21.02000214,4.02E-05,3.69E-05,3.69E-05,107154,105653,0.347378935,0.31164637,0.050571084,1.35E-10,1.24E-10,0
39.58989149,74.40259634,1516.31068,135.1014816,74.58385489,0.089098813,0.049068174,1528.5,95.6277,0.062563101,124.5,29.61165049,61.65048544,1071,5.282051282,0.015783875,0.002464181,1.19E-05,6.405322879,0.864400668,0.134950366,-6.005895769,52.73874956,183.8461547,0.28686349,30460.3053,3.485978645,5.190704362,2563.535077,0.470873786,0.47029703,0.736842105,0.049180328,50.41065483,50.54398471,50.32342928,47.52475248,0.454449485,0.545550515,35.55312236,38.95403274,0.672741523,0.327258477,150.7921272,105.1719686,0.656143591,0.343856409,109.5497379,79.30497984,0.900684428,1.050821625,16.35678841,14.94525225,15.43000116,2.54E-05,2.85E-05,2.85E-05,139085,122270,0.021244093,0.01049865,0.000570605,8.05E-11,9.06E-11,1
39.19532842,64.07459084,1531.431579,67.24766114,64.41031107,0.043911633,0.041839669,1537,69.6822,0.0453365,93,45.26315789,70.52631579,303,4.75,0.029510319,0.019643627,3.68E-05,1.502284617,0.599915853,0.399335683,-3.930002316,45.54496774,82.32739964,0.553217616,11779.71192,1.807606937,4.77810478,595.2623149,0.442105263,0.451612903,0.738095238,0.029411765,50.97998332,51.04899087,50.91462,44.08602151,0.495491317,0.504508683,32.06352901,32.35397302,0.646247731,0.353752269,66.18261363,48.96593087,0.610914034,0.389085966,52.00100114,41.49965033,0.567363708,1.824549292,29.81650405,25.83293132,28.07404966,6.11E-05,5.43E-05,4.75E-05,64207,62266.5,0.358621708,0.392567041,0.062232248,4.15E-10,3.23E-10,3
39.53655275,56.75859813,1517.673913,61.7252168,57.07304832,0.040670935,0.037398415,1517,57.0801,0.037626961,76.5,41.30434783,73.91304348,258,4,0.04202282,0.020721318,4.77E-05,2.027999352,0.669240604,0.330000403,-3.876592237,40.35673949,77.91755293,0.517941567,9878.733027,1.930719724,4.701671359,601.7478252,0.47826087,0.494505495,0.777777778,0.029411765,50.0234192,50.02363872,50.02304796,49.45054945,0.498881157,0.501118843,28.50458053,28.56843635,0.57393935,0.42606065,59.02939136,50.85937486,0.558063016,0.441936984,46.35180771,41.24822158,0.574210268,2.061423036,31.89602335,25.93185701,27.38905967,2.85E-05,4.98E-05,4.27E-05,58882,35186,0.441291786,0.214114632,0.287165273,2.03E-10,3.04E-10,3
37.50511449,60.59471924,1599.99115,122.6331473,60.72802366,0.076646141,0.037871909,1603,75.6126,0.047169432,101,18.5840708,56.63716814,913,5.65,0.015712079,0.001599496,4.66E-05,9.823142855,0.905170818,0.092146763,-6.438066597,42.94119734,168.3213604,0.255114367,22707.18273,3.919810597,5.063133365,2639.151408,0.526548673,0.525345622,0.763157895,0.215686275,49.31986009,49.37847694,49.28697406,51.15207373,0.492454641,0.507545359,30.13492723,30.59316859,0.586656607,0.413343393,128.9232412,108.2168112,0.58089995,0.41910005,93.61975212,79.51987232,0.85360654,0.908714938,9.275288928,5.607995165,6.590896701,2.20E-05,3.03E-05,3.30E-05,164255,169546,0.16781812,0.107996316,0.026228027,6.05E-11,9.08E-11,1
35.53611037,40.9108351,1688.814159,70.50526179,41.06772744,0.041748384,0.024224593,1685,68.1996,0.04047454,94,25.66371681,62.83185841,333,4.035714286,0.00456864,0.002461627,9.49E-06,1.855943044,0.648977045,0.349675087,-6.006932604,29.03926856,95.07050151,0.30544983,8673.239334,3.27386006,4.645151441,1244.990071,0.539823009,0.553571429,0.822580645,0,52.19692959,52.24554347,52.14781129,44.64285714,0.511442807,0.488557193,20.78114183,20.31087225,0.607851174,0.392148826,74.12153672,59.53484737,0.599614023,0.400385977,54.43279371,44.47993695,0.755402566,1.62414406,6.159598939,5.585863719,5.800869459,1.56E-05,5.18E-06,5.18E-06,97449,97449,0.003730938,0.000982777,2.40E-05,8.06E-11,2.69E-11,0
35.63267348,37.94246898,1683.717647,48.88339181,38.16981074,0.02903301,0.022534936,1689,56.3388,0.033356306,79,16.47058824,65.88235294,225,3.541666667,0.023169524,0.007753545,2.33E-05,2.988249241,0.748700407,0.250548179,-4.859605168,26.99013201,63.81000096,0.422976518,5410.57763,2.364197438,4.440213743,603.4377631,0.505882353,0.518072289,0.744186047,0.038461538,50.32233599,50.31506918,50.32949586,44.57831325,0.478173143,0.521826857,18.66395921,19.49729669,0.506281059,0.493718941,45.40300432,44.83618428,0.502015349,0.497984651,34.71149791,34.57186717,0.532944401,1.609437912,6.803616212,5.921002504,6.165967044,2.74E-05,1.37E-05,1.37E-05,99608,100134,0.048834709,0.034456919,0.002424282,1.88E-10,9.39E-11,0
38.78773373,100.4437618,1547.589928,176.7997235,100.7855901,0.114241971,0.064903344,1571,103.782,0.066061108,142.5,22.30215827,53.95683453,1197,4.793103448,0.004905013,0.000676259,8.30E-06,7.253160633,0.877529314,0.120985782,-7.298934912,71.26617418,238.5263312,0.298776969,53403.49075,3.346978197,5.434539756,3193.36972,0.45323741,0.451851852,0.655737705,0.129032258,47.5701684,47.7358803,47.58973125,45.92592593,0.420337936,0.579662064,46.21537962,54.27185557,0.388787516,0.611212484,148.727913,186.4800755,0.391374271,0.608625729,110.1268664,137.3321755,0.648217094,0.714817882,8.317932924,6.884995405,7.566999037,5.53E-05,4.15E-05,4.15E-05,116622,111173,0.057539731,0.061707562,0.00104046,2.55E-10,1.91E-10,3
36.76664929,50.48613671,1632.144796,90.97950235,50.60101935,0.055742298,0.030932388,1628,85.9908,0.052819902,115,24.43438914,62.44343891,527,5.139534884,0.020545905,0.001514371,6.79E-06,13.56728858,0.93106652,0.068625836,-6.49275527,35.78032392,123.585463,0.289518873,13891.89619,3.454006265,4.849731639,1707.459853,0.43438914,0.430555556,0.64516129,0.109090909,50.22250477,50.21153197,50.2339711,50,0.611077723,0.388922277,27.97014063,22.31402082,0.478031755,0.521968245,85.44679198,89.28724655,0.488321433,0.511678567,63.5746924,65.07736904,0.900107134,1.225329031,11.34589481,4.880850589,6.163308386,5.51E-06,1.38E-05,1.38E-05,18709,18709,0.622863313,0.622863313,0.568544458,1.52E-11,3.80E-11,1
37.75810238,34.85884233,1589.230415,113.8032838,34.93411542,0.071609052,0.021934417,1578,134.9166,0.085498479,189,14.74654378,55.29953917,467,5.564102564,0.002189128,0.000276565,2.08E-06,7.915432728,0.887086022,0.112070439,-8.193066185,24.70214991,159.1204738,0.155241807,12348.4,6.441563767,4.798580799,4099.938716,0.447004608,0.448598131,0.6875,0.133333333,51.13182423,51.19790069,51.06494267,47.19626168,0.477334553,0.522665447,17.06935238,17.86148253,0.563977911,0.436022089,119.4970298,105.0703815,0.561938294,0.438061706,85.35485609,75.3618525,0.846135443,0.920098188,7.80034766,5.87607824,6.323627363,1.45E-05,2.03E-05,2.03E-05,55528,60145,0.067986649,0.034466759,0.005643263,4.19E-11,5.86E-11,2
35.64553362,41.81305637,1683.399015,76.60502658,41.91672573,0.045506161,0.02483847,1689,72.6474,0.043012078,96,20.68965517,62.06896552,367,5.970588235,0.007815207,0.001298913,3.28E-06,6.01672878,0.857175123,0.142465309,-6.646227573,29.63960101,104.3344314,0.284082643,9715.158254,3.520102425,4.694419989,1469.07154,0.502463054,0.505,0.752475248,0.137254902,49.79647218,49.79145316,49.80168097,45.5,0.457259113,0.542740887,20.04267834,21.83588721,0.517774458,0.482225542,75.07545361,72.45239707,0.51325535,0.48674465,54.94557621,53.50773688,0.93802631,1.446398285,6.425494253,5.243470751,5.721734458,5.24E-05,2.91E-06,2.91E-06,166976,169527,0.001478866,0.001259311,6.45E-07,1.52E-10,8.47E-12,2
37.08345393,38.47263813,1618.15,88.7452846,38.60269517,0.05484367,0.023775693,1627,85.2495,0.052396742,113,14.28571429,60,369,4.827586207,0.013107818,0.001187963,5.99E-06,11.03385651,0.916516933,0.083064061,-6.735514849,27.29622753,122.7519991,0.222368904,10526.42925,4.497031649,4.729251186,2208.0785,0.385714286,0.391304348,0.666666667,0.060606061,51.4349332,51.44562976,51.42079896,50.72463768,0.527359774,0.472640226,19.82706027,18.77025476,0.421545637,0.578454363,79.69863306,93.3604904,0.426533628,0.573466372,58.07316261,67.33685332,0.761653175,1.201644515,5.818597581,5.283538353,5.503517062,1.75E-05,8.74E-06,8.74E-06,105671,143053,0.006541055,0.006333825,1.34E-05,7.64E-11,3.82E-11,2
