ECG_Rate_Mean,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,Unnamed: 0,max GSR,min GSR,mean GSR,number of peaks,number of peaks SCIPY,number of valleys,mean time between peaks,median time between peaks,mean height of peaks,median height of peaks,variance height of peaks,ratio of peaks,ratio of valleys,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,labels
0.5156881296243656,0.127364090367118,0.3137332984934945,0.2649309651027024,0.12719830799284457,0.3110859707865593,0.15041661598919415,0.31221889055472263,0.08379120879120881,0.12255744650013997,0.07270194986072423,0.3361995572848105,0.47279239569639675,0.22511282187417045,0.8033252656758376,0.2981993938676439,0.03605439016820294,0.03695890873701023,0.14625525270333203,0.8125555930982499,0.17062251142671855,0.49693608770764086,0.12719830795912646,0.323439199611806,0.24124331260046866,0.05506585167088296,0.1947750250420955,0.5371015096626945,0.30394165667624273,0.6940068759991339,0.6514828399144873,0.8170846885725216,0.3241525428275953,0.7256821220638754,0.7340782594013862,0.7258694324067818,0.30144459045298255,0.4504593437149166,0.5495406562850834,0.10999611337624071,0.15514816899617498,0.6540840191184376,0.3459159808815624,0.3230525411913597,0.27672884518854635,0.6350428076904183,0.3649571923095815,0.2808255032137148,0.24732502749320098,0.5331662932788852,0.12410664014141148,0.0,0.06775087681071063,0.05940804384378774,0.06286541489414879,0.26817491590581455,0.2363027420647365,0.2577848095251671,0.4057512406200503,0.3780670991158907,0.014277298982183668,0.00811550981246605,0.0006109030756577081,0.10674289430270442,0.10442615546302757,1.6902215437174173,-1.2816483980597757,-1.4188815580487677,-0.0532782647493212,-1.1088884069075684,-0.2146107735628214,1.7382644192689063,0.5059206401333085,0.3292267073040211,0.0603001940764544,0.7898756696588056,0.6769309562363252,0.6295468377157767,1.426845385831248,1.4954001838215991,-1.0024359264063485,-1.7464299950677526,0.6705797276150854,0.5485925445456935,0.6769309562363292,0.6295468377157719,1.426845385831248,1.4954001838215891,0.7741883661068701,-0.1860219037960331,-0.0929148117465612,2.535333949787367,0.3750676004548242,-0.7014474000475857,1.107376428332273,-0.0290956674065961,-2.004206326596972,-0.6149664779329944,0.54804674413995,-0.2003553356764995,-0.1304671453659811,-0.0335246234383228,0.1552184765282829,-0.8073076737760445,-0.1548689858474242,-0.0765800174852446,0.8198723348556243,-0.1147582382012884,0.7809229563050523,1.0608355370930402,0.2134363501008597,0.3015814023583767,0.2030835151726006,0.1779959637407657,1
0.4670980808585079,0.04395283065354649,0.35590698412250166,0.10228525645095117,0.04403549743693998,0.11836496633585991,0.050788638051368316,0.3437031484257872,0.0673076923076923,0.09507391101849122,0.06852367688022284,0.29953203464160844,0.5204380542626458,0.07512609503583753,0.5110105581079993,0.2772523471003846,0.020028532278061114,0.003975214368531252,0.2411068880582765,0.8967901848840908,0.1015148146380006,0.4115993997325498,0.04403549745387555,0.12680064159943522,0.2190175844790354,0.011469314758991073,0.21521858187622753,0.3043194369432105,0.14476031861534416,0.6523397916884898,0.6411012605009886,0.8335403471805312,0.1287878797054924,0.5987125236552986,0.6415604219336779,0.5536228664322684,0.29973846009458693,0.32155044919324594,0.6784495508067541,0.03252764972891914,0.06232415961324204,0.6453069966805369,0.3546930033194632,0.12967578129563317,0.10573443589281414,0.6161896602581222,0.3838103397418779,0.10994569360749928,0.09478186169473501,0.5050269188871384,0.22154509867105682,0.0,0.1721994949919553,0.08901729396257992,0.13821537847468054,0.4194017484990916,0.445288904784613,0.48576971431048693,0.411881319537083,0.33204778693808984,0.12120969521433382,0.07422418961339161,0.026754281955108518,0.3250642443100962,0.3708134812506017,-0.0219512171754642,-0.1444127087440131,-0.1753428630050199,0.3132635077399242,0.0350890884713502,-0.6742941166395843,-0.0784009533811368,0.0255801545636563,-0.2678966800755965,-1.1920390894756838,-1.087412687733347,0.3318743938675369,0.0844064378181334,-0.5799267434374008,-0.1068102172785687,-0.4034803073346443,-0.8379658744223446,-0.3003818231367215,-0.9525336521475344,0.3318743938675277,0.0844064378181372,-0.5799267434374019,-0.1068102172785632,-0.769587146775246,0.6931794574284911,1.1953482570511496,0.5973714326304022,0.8751577343945899,-0.2416443383591492,0.2259825081953561,0.5389066488068724,-0.0831097916503934,-0.1411952698937587,2.146258112351574,2.969648130943929,1.9625752456260488,3.1508985146895,0.7060356493821088,-1.021212202137434,-0.9589493581548204,-0.6221173929738655,-2.216461503801521,2.951329545265569,-2.097351841144838,0.0281311148092313,1.8551391339346528,0.7107311169399793,1.5357146569666655,1.4087065893148778,0
0.4411278955393594,0.122873038547609,0.3783740983641334,0.21792335426727022,0.12303566194983093,0.2414916529581192,0.1365186853223394,0.38155922038980516,0.12362637362637367,0.16266409278242377,0.1158774373259053,0.37986090194878447,0.5438569626702211,0.18051499867268386,0.39819004522724755,0.48372871297816866,0.041581280619632406,0.012451212312971685,0.2075632311132615,0.8763478064318754,0.12031857712259059,0.5179851039927695,0.12303566188151951,0.25480490312692833,0.2987460619018851,0.04392632934342418,0.15292061087247016,0.5020481938742369,0.20070553566987198,0.5088211806666759,0.48790227938017117,0.6321266538981685,0.0965909081853693,0.3910598512457395,0.48090529363146106,0.30171503750513295,0.2206995176499782,0.37595172561893797,0.624048274381062,0.09897103588096372,0.15899654739834992,0.8989090431671691,0.10109095683283109,0.2982041259902625,0.1656408940815314,0.8311449771613091,0.16885502283869064,0.2586230459844325,0.16245424318448184,0.5381661664527038,0.24339812991939141,0.0,0.09180322428710869,0.02174506577487842,0.08211221534789026,0.41549334238967045,0.5044737364948653,0.5503349852671257,0.3316959814095116,0.31122332455155793,0.09075292283277377,0.1120914738182369,0.005827367515376646,0.4295890416225357,0.5552590926831069,0.2215460089282792,-0.4899465698270083,-0.1536444913575718,-0.671715699458486,-0.6551880617847169,-0.625526972309485,0.1268125137683251,0.9569161719198518,0.4048172006262624,-0.3134134398573617,0.369823408847688,0.2440029037466249,-0.0081701733042484,-0.4688314234210926,-0.2629676565304646,0.9482355453082716,-0.6924530534059649,-0.7455548886649003,0.4234624026265903,0.2440029037466153,-0.0081701733042458,-0.4688314234210743,-0.2629676565304581,-0.5209011303031852,-0.510259168802534,-0.5004867359017893,-0.2756138821095126,-0.558924267344444,-0.6850018890820868,-0.1647746979405497,0.6566682702602519,-0.2620601053384787,-0.5473678340416519,-0.174459048134681,-0.3806711013238986,-0.2535221742202336,-0.4585482834482524,1.111282903762225,-1.443470105440062,-1.3382710153988389,0.1674461620185739,-0.1711462454782942,-0.6015646356339642,-0.6891218143239742,-1.4529798520652693,-1.6894489932420689,1.803681477136945,-1.6271785351614698,-0.4521807969582218,0
0.36142799486623955,0.08976386364224354,0.46146652941762933,0.18064681518306108,0.08987260709870716,0.18522859101589553,0.09214372569832183,0.4355322338830584,0.09340659340659342,0.1147899961373941,0.08133704735376046,0.4405835593431275,0.731747773361557,0.18529333687284313,0.6378414613952302,0.2782333236814176,0.028420599952403723,0.007536180559934165,0.17248428541672184,0.8500138320324825,0.14667935397219123,0.46209125157378805,0.08987260709731643,0.22083604212742686,0.25029637955814726,0.030208278104959328,0.1872286173216016,0.44479846410768387,0.20719219172197859,0.7460415186408386,0.741288231089318,0.9289150561547364,0.0,0.6930083229284985,0.7050112215700499,0.685628050555072,0.23566302651353155,0.5369842436634226,0.46301575633657754,0.08468333874585636,0.10208681775587866,1.0,0.0,0.27501442768334167,0.1191184449407722,0.9522976649284998,0.04770233507150007,0.23710783130476676,0.11348779773253967,0.7198961361822647,0.2568623513474343,0.0,0.19045558641603133,0.0551754603511916,0.13221430263136932,0.5194274474679744,0.5090904272235769,0.555371375152993,0.5352868291062179,0.5116018829076437,0.18529283262018684,0.130971084122792,0.050280489835583114,0.35445286299851125,0.37697900085917674,-0.0762063923322701,-0.0235983268187204,1.016250881379907,1.6250852900883412,1.6249228704474832,-0.1450645851268536,-0.1097113361629998,-0.4202974327129501,-0.26413558926485,0.2048901196407516,-0.0200196140283835,-0.5287607856517934,0.035712762256918,-0.266013187094485,-0.1974851560578641,1.2621583926277835,-0.076889804193718,-1.490910332057539,0.4787852977674257,-0.5287607856517883,0.0357127622569186,-0.2660131870944861,-0.1974851560578667,-1.1426608509688692,-0.7704621150146476,-0.6148155743550102,-0.5649398539997811,-0.7060096008561397,1.154448899406021,-1.0703944872058644,1.4721168026889344,1.8461826853296164,1.2771101534126963,-0.4923412000496368,-0.108300045189313,-0.1738146221763979,-0.0770776216737877,-1.07401912114662,-0.2368338064788162,0.7781491190241777,0.369709411772258,0.0160034462491816,-0.0901860296472491,-0.7811419887165492,-0.2695856817572709,0.7530794032678922,-1.0724185514780151,0.6934728183788144,-0.3484161691693325,3
0.41092570396269434,0.02966232734198166,0.40972726860674313,0.09327414143184563,0.02963050752425789,0.1015676043942017,0.03207961000525076,0.3883058470764619,0.0741758241758242,0.0975204442777822,0.06908077994428971,0.26441734662428457,0.4847229434084125,0.08229360233607647,0.5993166497774126,0.039841462065436414,0.010257451206014078,0.0007074561731635787,0.06698838675262299,0.6658258812291307,0.33361799696405825,0.31872975641036727,0.02963050753263504,0.11786332634745954,0.17126204363841052,0.008337277952932806,0.27121983007385475,0.26176010844605213,0.17002234382387574,0.7950843276092475,0.7609412975055837,0.8939600638773819,0.28813559268008465,0.6956411254189576,0.7094343987885656,0.685468629737124,0.36254319318518036,0.5422437160599151,0.45775628394008494,0.03019269767684388,0.0336235673819544,0.6006021097314916,0.39939789026850836,0.1160916473409139,0.10271927261505495,0.5961611727157017,0.40383882728429826,0.09853132548147894,0.08778397646991445,0.8431188883733265,0.35136639124193336,0.0,0.05539985546314151,0.0454086505487096,0.050567180872681,0.1791505419780444,0.37198671652333337,0.4058036907527273,0.3172583284197731,0.238584738414371,0.012074155352517477,0.004326311018122283,0.0005736611786370855,0.07145455505228224,0.1646766354285351,0.7804225398657393,-0.5587530986633338,-0.6911080740593345,-0.3543762795180607,-0.6699348918129147,-0.3524309640609284,0.7713932759685581,-0.8135109864325135,-0.7370861060692088,0.3063074286238757,-0.267447658067809,-0.6189941393334457,-0.5132879160374113,0.0204236475695224,-0.4022257910010684,-0.637748133173006,-1.1311622763154674,0.0769248464344411,0.6030783932432902,-0.6189941393334477,-0.5132879160374136,0.0204236475695216,-0.4022257910010619,0.1119266918062734,0.196106981376545,0.1948940831690256,1.0544085854936402,0.3309420004013155,-0.8796071021738229,0.1306281036373343,-1.961956358870793,-0.6048441256070296,-0.673939162690877,-0.6191467440743962,-0.6683925524663109,-0.649439589144716,-0.6146113498258029,-1.7850182123480838,0.725757198200107,1.740807888460582,0.4461755581540442,-0.9304386103126406,-0.6204587771535914,-0.6865239928318118,-1.176682675385974,-0.48063210741945,-0.7288737803017983,-0.6292419991437375,-0.745477894598773,1
0.4953787037798991,0.04639745422826837,0.33039486669280593,0.16161749307912437,0.04632860843416266,0.18918413025918612,0.05525019195065455,0.32533733133433274,0.1401098901098901,0.19681856913931117,0.12367688022284123,0.3235594370445381,0.5763618318956395,0.1513140430050438,0.6459998074038371,0.126903837396929,0.010531027364875666,0.00666227371938345,0.20138959721454466,0.8690043201124712,0.12389210898474035,0.3222639480331847,0.04632860843664182,0.20427205496496986,0.1413776448324388,0.017294327844294043,0.31837339466401005,0.36218845224997076,0.3075627704266035,0.3422258473250228,0.32857005606796474,0.6314307091505749,0.16666666772916663,0.5767972726461736,0.6258597636286605,0.5247644734059582,0.514625585011161,0.4832300506873066,0.5167699493126935,0.04262586167250963,0.056089931989147336,0.7354754779713061,0.2645245220286938,0.21885845705949092,0.15903618792723326,0.7196671279708586,0.2803328720291412,0.18422322103991093,0.13671681761270474,0.8037418420187337,0.26798665985306147,0.0,0.0784960034051515,0.06380157726892201,0.0700478485011829,0.1269488477716085,0.3906738957636373,0.4261897044694225,0.2152652071647377,0.22448298255906185,0.041378892635765316,0.01809894162252118,0.003821291630901389,0.053779658877169303,0.18163766419573366,-0.8366620683091711,0.799685308723281,1.655739376430536,0.4507667526725366,1.460511403750129,-0.1018102484166785,-0.8355615544469059,-1.0862260281596576,-1.248504083792383,-0.1418342335130388,-1.260036904505039,-0.7719880650737454,-0.4840306756194353,1.470014127795305,-0.3579177601271075,-1.217863270118268,0.4476872312277315,0.9867570176798106,0.4320906297714353,-0.771988065073748,-0.4840306756194337,1.470014127795305,-0.3579177601271129,1.3457527051673333,-0.2817256601228154,-0.4821583057933524,-0.1688188557815703,-0.3971304004815786,-0.4757996914512063,-0.8138232304712729,-0.5822327301345355,0.0029737041732256,-0.2705639140844115,-0.9464411378697396,-0.4339877166116778,1.5110091488299675,-0.0765599199824998,-0.2879476077188816,-0.4622126845688721,0.2686770046776975,0.5685390325962233,0.6129030369532131,-0.4530530927098602,1.5699810044473428,0.9634843352407672,-0.8232651136953232,-0.7077134855306969,-1.162065713788117,-0.8133951478490875,2
0.5489217057959102,0.04188063319473587,0.2848143951716101,0.17499157820840483,0.04181014287747101,0.2142424036926303,0.053124934925888136,0.28185907046476755,0.20879120879120883,0.30450377081093866,0.1988857938718663,0.33829092605811023,0.5426300784256214,0.10034510220334486,0.6358851232414904,0.05971422973686651,0.005267664859121974,0.0012146488348289937,0.17602811775291327,0.8540515326638408,0.1437953897260645,0.23377270458104205,0.04181014288276647,0.22267577991418352,0.11486224335813751,0.017350242649634952,0.37211784556126803,0.362654686022011,0.38084360728408606,0.531288538071854,0.5056549989300382,0.7126006587800109,0.07456140292160088,0.5738999129511688,0.6198380915279758,0.5273503452111572,0.3803102790161983,0.426243456205162,0.5737565437948379,0.036030812015797664,0.05393571746706482,0.5941307316536157,0.40586926834638415,0.21432910390516885,0.19866397783438824,0.5842656427624794,0.41573435723752056,0.17957744283823876,0.1689085325978547,0.6784007021603253,0.21674119308554207,0.0,0.14298750419817297,0.05954989301038967,0.1161647775438791,0.41145285111184854,0.35706873359150504,0.3895295275543691,0.43063116148518604,0.32084763340599387,0.10123024114492185,0.0926192976208626,0.012547715096219984,0.17391443660429895,0.16690657812040294,1.1949861253646563,-1.0760220706170611,-0.6229371231336845,1.8939501946852384,0.0231661195123818,-0.2854291483726179,1.2470494246266604,0.7232734945011103,0.8511177501930203,-0.0864193624464538,0.5769724689737187,1.2528899437602128,1.5014798481499525,0.597297912790655,1.3207726106567252,0.6490839831120245,-0.0342016765080224,-0.6319612167014034,0.6582751897594658,1.252889943760209,1.5014798481499518,0.5972979127906546,1.3207726106567197,-0.8954215254249017,-0.4397875375367522,-0.4444216653193791,-0.2245367335435702,-0.52215293396652,0.4724218309380195,0.6094427407849842,-0.048548941897195,-1.326341739256504,0.2215346956498956,0.1737519273213513,-0.0740644286514843,-0.4856959665178947,-0.2822651130556556,0.5042728252869358,-0.2682180073276996,-0.4216655532876293,0.8571374960507983,0.2510488740133454,-0.0691467197051314,-0.0514424527314231,0.3669436989889236,0.8522641572646821,0.4420600692290446,1.9573507040968496,2.367089935333096,2
0.6430671131986878,0.018514063176617662,0.21199070214306148,0.1861265814547896,0.018533670095928243,0.24561285281113537,0.02897265337654374,0.17991004497751117,0.25824175824175827,0.4195258436215051,0.215041782729805,0.17247746007036965,0.3246454792277327,0.10379612423679321,0.6558424274214023,0.02540735308984065,0.00022994705661958303,0.0003709612027833035,0.3362300745199467,0.9322089735592792,0.06616799908284891,0.022361507255489244,0.018533670108524705,0.23927192458839314,0.04318045031550109,0.011759288676820228,0.6302000903677442,0.3077469284853498,0.6583090662669125,0.360312326945732,0.3631970000269966,0.648079471987774,0.16346153872716346,0.6328812759041575,0.6670111880791703,0.5967243674696974,0.4572258816739865,0.4799293104957256,0.5200706895042744,0.018212224276568937,0.023522098003834098,0.6727125240841626,0.3272874759158375,0.24395549232606173,0.19971194174005727,0.6640077807990186,0.33599221920098127,0.20206582883156565,0.1669110955440273,0.4931354480240781,0.10793686514363432,0.0,0.09000447616885723,0.058931463398752895,0.08002387503346073,0.3961561870005335,0.6970404950397,0.818900721445242,0.48922139188610453,0.42187678603821,0.0423797311647746,0.02054854282001781,0.005085141655783822,0.25743378323427585,0.5268987362442081,-1.6621412882089643,2.1371720768739184,0.3126063757161778,-1.984190383688241,-0.1450104952772781,0.4392930225851197,-1.6869043895261229,-2.17320076684176,-0.8587106577778794,2.840053488834426,-0.3077266419812038,-2.296671670678069,-2.1263196777776323,-0.6795996622627763,-1.9151135648235984,0.9216795094488566,1.0342842698168069,-0.9207337927932142,0.4828657096669387,-2.296671670678066,-2.1263196777776314,-0.6795996622627776,-1.915113564823599,1.7307885623188426,-0.2932364528885529,-0.485764278590495,-0.8810287959498045,-0.4927358672641808,2.5281107016253723,-1.6261075503479148,-0.5855334831961927,0.7686603214438676,-0.6080913519857748,-1.824993487603604,-0.9577192754772074,1.3080247747422191,-0.6030366534379109,-0.1970533127086697,-0.2301749067944599,0.4298062459880019,0.5107981162432651,0.8734075927661822,-0.977211459918674,1.2235250731058835,-0.2321887017423726,0.452204350823155,-1.601789167890917,-0.298186978104439,-1.008697406354666,2
0.46027649941161264,0.15280340589124197,0.3648584944320893,0.2715745144557027,0.15266304632983185,0.3037932907278421,0.17165283404534604,0.3654422788605697,0.1785714285714286,0.23814773661872013,0.1646239554317549,0.33696713416261875,0.5095221485704454,0.2758162994425272,0.5718194253626161,0.08655116772773129,0.028657229387659144,0.014234145614768145,0.05180738050107696,0.5928498653173954,0.3913514963514132,0.4632993144136921,0.15266304630574548,0.322112547708164,0.2952150278404988,0.06412005785861288,0.1551242827034272,0.5608764486918769,0.2534715310490767,0.5335058035750023,0.5007047214489263,0.6993388595170713,0.17708333273567706,0.8276110324617885,0.8057307627507859,0.8551401138694277,0.48907956314517254,0.6105689116421531,0.389431088357847,0.14975214983704246,0.16193189663485338,0.9742854428158254,0.02571455718417459,0.38727996296946815,0.19220892767926442,0.9310914595688624,0.06890854043113753,0.34081035216190664,0.18310123557277166,0.6206938792747845,0.14076315603387318,0.0,0.15658417319671783,0.0,0.10702730409609115,0.4059580337315029,0.5759496146118966,0.5834294797367265,0.373598921611022,0.39723561796630236,0.19167212749725562,0.21571020860476428,0.035968741146774987,0.1995125177438332,0.2880222720065031,-1.674829738740612,1.6898985711059722,1.973459141484995,-0.0285573333786203,1.7912169111909904,3.1617718625784934,-1.5226312379811449,0.0498403469543457,-0.9137182390383576,-1.1878479785260834,-0.9838381576703316,0.1206993082481529,-0.7452019868792558,-1.725878920644354,-0.8324368498027128,0.5542018062656995,0.6358136794196313,0.0785755480953726,0.6011936697015461,0.1206993082481557,-0.7452019868792573,-1.725878920644356,-0.8324368498027233,-0.7910688067066074,-0.5590472212173053,-0.5023240691528824,-0.3229555757143719,-0.5809870673711983,-0.2434780383924698,-1.0729278192016554,0.7073116256233098,0.598747128985671,-0.5424140193996738,-0.0676274908882077,-0.0532792702727314,-0.5658459091903176,-0.1659032835641318,0.2200942664385099,-0.6639941189303437,0.0276611091734129,0.6960103053315508,1.546983064627476,-0.1882602777984768,1.0754857475018065,0.6175997155466568,-0.168161107957766,1.4046842347466262,0.1322069140074488,0.8138972526123855,0
0.3971753693072857,0.05037445042596746,0.4237106323448573,0.08775228672660933,0.050339689676436775,0.09406466742471845,0.053532428319068966,0.3995502248875563,0.05219780219780222,0.06779255186366534,0.045682451253481894,0.238215058198594,0.5294865123188438,0.11335280063711178,0.7466063348010892,0.2827209336931281,0.038902907214243165,0.006743947255883518,0.128363141103335,0.8016854771159537,0.1958379380660664,0.5081450191463982,0.050339689685055374,0.10409210483356217,0.28694557712308677,0.01095953482152116,0.1604496191837647,0.29811175672079826,0.09288889236668291,0.7448051958324221,0.7329971775789631,0.8850040436320599,0.07456140292160088,0.7463994962359384,0.7509224190433816,0.7449660929422581,0.4027422060414825,0.3901150133808766,0.6098849866191234,0.04121680908973237,0.06650399649182587,0.875843260253758,0.12415673974624197,0.12926984157529942,0.060114750769841824,0.8163029958026102,0.1836970041973897,0.1113019083239192,0.06031224313257962,0.9063801126582929,0.33612673907167295,0.0,0.044835841565543474,0.04262117156290582,0.044822083134394175,0.24508926384504992,0.07785534994174158,0.12739966354103166,0.5469616649980849,0.5282071644723203,0.0028355418376374477,0.0014754394317187552,3.3529388103745874e-05,0.1143113742651412,0.059512472324682944,0.4191669460559554,-0.5155195791407684,-0.8824376828493754,-0.4815147486466238,-0.8076765595231027,-0.3681212626714821,0.4054635761853198,0.3372209937249122,-0.1210786538259861,-0.6216615679398706,-0.1653116631445577,1.5426088085441043,0.8861186321664397,-0.308623994830873,0.9646701253120202,0.9503632166928098,-0.3804574583314921,-0.5786130938372297,0.4735821415108555,1.5426088085441108,0.8861186321664429,-0.308623994830874,0.9646701253120304,-0.3464918446488667,-0.2706556224988783,-0.525029902310715,-1.0078935358481445,-0.5074444006153505,-1.354671267279666,2.130700951635885,1.3854763322999022,0.915923575777426,2.8139712546505,0.7098688465600648,-0.1395581253677006,-0.7488021669075815,-0.3155930506217898,1.9683523433935104,1.3077773778987525,-1.8524015578534552,0.4024590298292866,-1.0308729421232412,-0.0357059904907481,-0.4118493707253772,-0.505068137385792,-1.55261312901907,0.1239153196425922,-0.8829229341666589,-0.6409266952370395,1
